Source,Target,Weight
L. Biglia,L. Bonucci,2
L. Biglia,H. \u00c7alhano\u011flu,2
G. Bonaventura,Suso,1
L. Bonucci,R. Rodr\u00edguez,1
C. Zapata,Suso,1
L. Bonucci,C. Zapata,1
N. Kalini\u0107,L. Bonucci,1
R. Rodr\u00edguez,Suso,1
R. Rodr\u00edguez,L. Bonucci,1
F. Kessi\u00e9,G. Bonaventura,1
C. Zapata,L. Bonucci,1
F. Kessi\u00e9,C. Zapata,1
H. \u00c7alhano\u011flu,C. Zapata,1
L. Bonucci,L. Biglia,1
Suso,G. Bonaventura,1
H. \u00c7alhano\u011flu,L. Biglia,1
L. Bonucci,F. Kessi\u00e9,1
G. Donnarumma,R. Rodr\u00edguez,1
L. Biglia,C. Zapata,1
G. Bonaventura,H. \u00c7alhano\u011flu,1
Suso,F. Kessi\u00e9,1
C. Zapata,L. Biglia,1
L. Bonucci,G. Donnarumma,1
Suso,L. Biglia,1
C. Zapata,F. Kessi\u00e9,1
F. Kessi\u00e9,L. Biglia,1
