Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
S. Langkamp,47,1,0,0,0,0,1
M. Leckie,84,0,1,0,0,0,1
V. Ibi\u0161evi\u0107,84,0,1,0,0,0,1
K. Rekik,90,1,0,0,0,1,0
A. Maier,90,0,0,0,1,0,1
M. Weiser,90,0,0,0,1,0,1
M. Plattenhardt,90,1,0,0,0,1,0
M. Mittelst\u00e4dt,90,1,0,0,0,1,0
D. Selke,90,0,1,0,0,0,1
R. Jarstein,90,0,0,1,0,0,1
P. Skjelbred,90,0,0,0,1,0,1
J. Torunarigha,43,1,0,0,0,1,0
F. Lustenberger,6,1,0,0,0,0,1
V. Lazaro,6,0,0,0,1,0,1
