Source,Target,Weight
X. Shaqiri,J. Allen,3
J. Allen,E. Choupo-Moting,2
G. Cameron,D. Fletcher,2
D. Fletcher,X. Shaqiri,1
K. Zouma,D. Fletcher,1
R. Shawcross,P. Crouch,1
G. Cameron,K. Zouma,1
E. Choupo-Moting,G. Cameron,1
P. Crouch,G. Cameron,1
G. Cameron,B. Martins Indi,1
K. Zouma,G. Cameron,1
D. Fletcher,J. Allen,1
E. Pieters,D. Fletcher,1
P. Crouch,E. Pieters,1
D. Fletcher,P. Crouch,1
P. Crouch,R. Shawcross,1
J. Butland,K. Zouma,1
B. Martins Indi,K. Zouma,1
J. Allen,X. Shaqiri,1
D. Fletcher,E. Choupo-Moting,1
E. Choupo-Moting,X. Shaqiri,1
R. Shawcross,J. Butland,1
X. Shaqiri,B. Martins Indi,1
K. Zouma,R. Shawcross,1
R. Shawcross,X. Shaqiri,1
B. Martins Indi,E. Pieters,1
E. Pieters,E. Choupo-Moting,1
J. Allen,R. Shawcross,1
E. Pieters,B. Martins Indi,1
E. Choupo-Moting,E. Pieters,1
B. Martins Indi,P. Crouch,1
