Source,Target,Weight
V. Belec,G. Ferrari,4
J. Andersen,V. Belec,3
G. Ferrari,J. Andersen,2
K. Linetty,V. Regini,2
V. Regini,G. Ram\u00edrez,2
G. Ferrari,K. Linetty,1
G. Ram\u00edrez,V. Belec,1
L. Torreira,D. Praet,1
G. Caprari,D. Praet,1
L. Torreira,D. Kownacki,1
J. Andersen,G. Ram\u00edrez,1
K. Linetty,L. Torreira,1
G. Ferrari,V. Belec,1
D. Kownacki,K. Linetty,1
V. Belec,D. Kownacki,1
L. Torreira,K. Linetty,1
G. Ram\u00edrez,G. Caprari,1
G. Caprari,B. Bereszy\u0144ski,1
D. Kownacki,G. Caprari,1
V. Regini,V. Belec,1
D. Praet,G. Ram\u00edrez,1
G. Ram\u00edrez,L. Torreira,1
V. Regini,D. Kownacki,1
D. Kownacki,J. Andersen,1
K. Linetty,D. Kownacki,1
B. Bereszy\u0144ski,G. Ferrari,1
D. Kownacki,V. Regini,1
D. Kownacki,L. Torreira,1
B. Bereszy\u0144ski,D. Kownacki,1
D. Praet,B. Bereszy\u0144ski,1
G. Ram\u00edrez,D. Kownacki,1
L. Torreira,J. Andersen,1
V. Belec,J. Andersen,1
G. Ferrari,V. Regini,1
D. Kownacki,D. Praet,1
J. Andersen,B. Bereszy\u0144ski,1
B. Bereszy\u0144ski,L. Torreira,1
