Source,Target,Weight
P. Diop,F. Orellana,4
F. Orellana,Rub\u00e9n Pe\u00f1a,4
David Junc\u00e0,P. Diop,4
Lomb\u00e1n,David Junc\u00e0,3
F. Orellana,David Junc\u00e0,3
P. Diop,David Junc\u00e0,3
David Junc\u00e0,F. Orellana,3
Rub\u00e9n Pe\u00f1a,David Junc\u00e0,3
Lomb\u00e1n,G. Escalante,3
David Junc\u00e0,Paulo Oliveira,2
F. Orellana,Lomb\u00e1n,2
Pedro Le\u00f3n,Ander Capa,2
Charles,P. Diop,2
Ander Capa,Charles,2
Rub\u00e9n Pe\u00f1a,F. Orellana,2
G. Escalante,Ander Capa,2
Lomb\u00e1n,P. Diop,2
Rub\u00e9n Pe\u00f1a,P. Diop,2
David Junc\u00e0,Rub\u00e9n Pe\u00f1a,2
Ander Capa,Pedro Le\u00f3n,2
G. Escalante,David Junc\u00e0,2
David Junc\u00e0,Lomb\u00e1n,2
Rub\u00e9n Pe\u00f1a,Lomb\u00e1n,2
P. Diop,Rub\u00e9n Pe\u00f1a,1
Pedro Le\u00f3n,G. Escalante,1
P. Diop,Charles,1
P. Diop,Paulo Oliveira,1
Paulo Oliveira,Pedro Le\u00f3n,1
Charles,Ander Capa,1
G. Escalante,Rub\u00e9n Pe\u00f1a,1
Paulo Oliveira,Charles,1
G. Escalante,Paulo Oliveira,1
Paulo Oliveira,Ander Capa,1
Charles,Pedro Le\u00f3n,1
David Junc\u00e0,Joan Jord\u00e1n,1
Pedro Le\u00f3n,Lomb\u00e1n,1
Ander Capa,G. Escalante,1
Pedro Le\u00f3n,P. Diop,1
P. Diop,G. Escalante,1
Paulo Oliveira,G. Escalante,1
G. Escalante,Pedro Le\u00f3n,1
P. Diop,Lomb\u00e1n,1
Ander Capa,Lomb\u00e1n,1
F. Orellana,Pedro Le\u00f3n,1
Pedro Le\u00f3n,F. Orellana,1
Lomb\u00e1n,Rub\u00e9n Pe\u00f1a,1
Joan Jord\u00e1n,Pedro Le\u00f3n,1
