Source,Target,Weight
A. Mariappa,Kiko Femen\u00eda,5
E. Capoue,C. Kabasele,5
A. Mariappa,W. Hughes,5
A. Doucour\u00e9,C. Cathcart,4
A. Mariappa,A. Doucour\u00e9,4
C. Kabasele,J. Holebas,4
Kiko Femen\u00eda,A. Mariappa,4
A. Doucour\u00e9,E. Capoue,4
O. Karnezis,J. Holebas,3
A. Doucour\u00e9,Kiko Femen\u00eda,3
A. Doucour\u00e9,Richarlison,3
Kiko Femen\u00eda,W. Hughes,3
A. Mariappa,A. Gray,3
J. Holebas,Kiko Femen\u00eda,3
C. Cathcart,A. Mariappa,3
W. Hughes,C. Kabasele,3
C. Kabasele,C. Cathcart,3
W. Hughes,A. Doucour\u00e9,3
Kiko Femen\u00eda,C. Kabasele,3
C. Cathcart,J. Holebas,3
Richarlison,W. Hughes,3
W. Hughes,A. Mariappa,3
Kiko Femen\u00eda,E. Capoue,2
C. Kabasele,A. Doucour\u00e9,2
Kiko Femen\u00eda,A. Gray,2
C. Cathcart,O. Karnezis,2
A. Gray,A. Mariappa,2
W. Hughes,Richarlison,2
Richarlison,A. Gray,2
C. Kabasele,O. Karnezis,2
A. Doucour\u00e9,A. Mariappa,2
A. Gray,Kiko Femen\u00eda,2
W. Hughes,E. Capoue,2
J. Holebas,Richarlison,2
E. Capoue,A. Mariappa,2
J. Holebas,A. Doucour\u00e9,2
A. Gray,A. Doucour\u00e9,2
J. Holebas,W. Hughes,2
Kiko Femen\u00eda,Richarlison,1
A. Gray,W. Hughes,1
A. Mariappa,E. Capoue,1
E. Capoue,J. Holebas,1
C. Kabasele,A. Gray,1
Kiko Femen\u00eda,C. Cathcart,1
O. Karnezis,A. Mariappa,1
C. Kabasele,E. Capoue,1
E. Capoue,O. Karnezis,1
J. Holebas,E. Capoue,1
A. Gray,O. Karnezis,1
O. Karnezis,E. Capoue,1
O. Karnezis,Kiko Femen\u00eda,1
C. Cathcart,A. Gray,1
E. Capoue,A. Gray,1
A. Mariappa,C. Cathcart,1
Richarlison,C. Cathcart,1
C. Kabasele,A. Mariappa,1
Richarlison,C. Kabasele,1
A. Mariappa,Richarlison,1
Richarlison,A. Doucour\u00e9,1
Richarlison,Kiko Femen\u00eda,1
E. Capoue,W. Hughes,1
A. Gray,C. Kabasele,1
C. Cathcart,W. Hughes,1
E. Capoue,A. Doucour\u00e9,1
C. Cathcart,Kiko Femen\u00eda,1
W. Hughes,C. Cathcart,1
C. Cathcart,E. Capoue,1
J. Holebas,A. Mariappa,1
W. Hughes,J. Holebas,1
A. Gray,C. Cathcart,1
E. Capoue,Kiko Femen\u00eda,1
W. Hughes,O. Karnezis,1
C. Cathcart,Richarlison,1
J. Holebas,C. Kabasele,1
A. Gray,Richarlison,1
Kiko Femen\u00eda,A. Doucour\u00e9,1
J. Holebas,A. Gray,1
Richarlison,O. Karnezis,1
Richarlison,J. Holebas,1
O. Karnezis,A. Gray,1
O. Karnezis,C. Cathcart,1
