Source,Target,Weight
S. Milinkovi\u0107-Savi\u0107,M. Parolo,3
M. Parolo,Wallace,2
\u015e. Radu,S. Milinkovi\u0107-Savi\u0107,2
C. Immobile,\u015e. Radu,1
C. Immobile,Luis Alberto,1
Luis Alberto,\u015e. Radu,1
Wallace,\u015e. Radu,1
Luis Alberto,Lucas Leiva,1
S. Milinkovi\u0107-Savi\u0107,C. Immobile,1
Wallace,Luis Alberto,1
Lucas Leiva,C. Immobile,1
Luis Alberto,S. Milinkovi\u0107-Savi\u0107,1
Lucas Leiva,Luis Alberto,1
\u015e. Radu,Lucas Leiva,1
M. Parolo,D. Basta,1
\u015e. Radu,C. Immobile,1
D. Basta,S. Milinkovi\u0107-Savi\u0107,1
