Source,Target,Weight
E. Bourgaud,P. Gouano,2
G. Kakuta,E. Bourgaud,2
M. Konat\u00e9,G. Kakuta,1
R. Gurtner,P. Gouano,1
S. Baradji,Danilo Avelar,1
I. Cissokho,B. Zungu,1
E. Bourgaud,S. Baradji,1
S. Baradji,I. Cissokho,1
B. Dibassy,R. Gurtner,1
B. Zungu,G. Kakuta,1
P. Gouano,I. Cissokho,1
R. Gurtner,S. Baradji,1
Danilo Avelar,R. Gurtner,1
I. Cissokho,M. Konat\u00e9,1
R. Gurtner,E. Bourgaud,1
P. Gouano,S. Baradji,1
S. Baradji,G. Kakuta,1
P. Gouano,M. Konat\u00e9,1
I. Cissokho,R. Gurtner,1
E. Bourgaud,I. Cissokho,1
M. Konat\u00e9,B. Dibassy,1
