Source,Target,Weight
D. Berardi,F. Magnanelli,3
F. Magnanelli,D. Berardi,2
P. Cannavaro,F. Acerbi,2
D. Berardi,F. Peluso,2
M. Gazzola,D. Berardi,2
S. Missiroli,A. Matri,1
A. Matri,F. Magnanelli,1
S. Missiroli,P. Cannavaro,1
F. Peluso,A. Matri,1
F. Acerbi,P. Cannavaro,1
F. Peluso,M. Politano,1
D. Berardi,M. Gazzola,1
E. Goldaniga,D. Berardi,1
F. Magnanelli,E. Goldaniga,1
M. Politano,F. Peluso,1
A. Matri,F. Acerbi,1
F. Acerbi,D. Berardi,1
M. Gazzola,F. Peluso,1
F. Peluso,E. Goldaniga,1
A. Matri,M. Gazzola,1
F. Magnanelli,S. Missiroli,1
F. Acerbi,F. Magnanelli,1
F. Magnanelli,F. Acerbi,1
M. Politano,F. Magnanelli,1
E. Goldaniga,A. Matri,1
E. Goldaniga,P. Cannavaro,1
F. Magnanelli,F. Peluso,1
F. Acerbi,M. Politano,1
P. Cannavaro,M. Gazzola,1
D. Berardi,E. Goldaniga,1
M. Gazzola,F. Magnanelli,1
F. Magnanelli,M. Gazzola,1
F. Peluso,D. Berardi,1
