Source,Target,Weight
J. Morel,N. Fekir,3
N. Fekir,T. Ndomb\u00e8l\u00e9,2
Mar\u00e7al,J. Morel,2
L. Tousart,T. Ndomb\u00e8l\u00e9,2
Marcelo,J. Morel,2
T. Ndomb\u00e8l\u00e9,M. Cornet,2
Mar\u00e7al,N. Fekir,2
Mar\u00e7al,L. Tousart,2
N. Fekir,Mar\u00e7al,2
J. Morel,T. Ndomb\u00e8l\u00e9,2
T. Ndomb\u00e8l\u00e9,Mar\u00e7al,1
H. Aouar,Mar\u00e7al,1
Mar\u00e7al,A. Gouiri,1
J. Morel,Mar\u00e7al,1
H. Aouar,T. Ndomb\u00e8l\u00e9,1
T. Ndomb\u00e8l\u00e9,N. Fekir,1
L. Tousart,Mar\u00e7al,1
N. Fekir,H. Aouar,1
A. Gouiri,Mar\u00e7al,1
T. Ndomb\u00e8l\u00e9,H. Aouar,1
T. Ndomb\u00e8l\u00e9,Marcelo,1
H. Aouar,Rafael,1
Marcelo,T. Ndomb\u00e8l\u00e9,1
M. Cornet,L. Tousart,1
A. Lopes,J. Morel,1
M. Cornet,Marcelo,1
L. Tousart,Marcelo,1
Rafael,Marcelo,1
N. Fekir,J. Morel,1
Marcelo,L. Tousart,1
T. Ndomb\u00e8l\u00e9,L. Tousart,1
L. Tousart,J. Morel,1
J. Morel,H. Aouar,1
Mar\u00e7al,A. Lopes,1
