Source,Target,Weight
B. Traor\u00e9,K. Tete,5
J. Ferri,Mariano D\u00edaz,4
K. Tete,B. Traor\u00e9,4
J. Morel,J. Ferri,4
J. Morel,Marcelo,3
L. Tousart,B. Traor\u00e9,3
J. Ferri,J. Morel,3
J. Morel,M. Cornet,3
A. Lopes,J. Morel,3
A. Lopes,Marcelo,3
J. Ferri,B. Traor\u00e9,2
M. Cornet,A. Lopes,2
F. Mendy,J. Morel,2
F. Mendy,M. Cornet,2
M. Cornet,F. Mendy,2
Marcelo,B. Traor\u00e9,2
N. Fekir,J. Ferri,2
M. Cornet,J. Morel,2
Marcelo,J. Ferri,2
F. Mendy,J. Ferri,2
J. Ferri,Marcelo,2
Marcelo,K. Tete,2
Mariano D\u00edaz,F. Mendy,2
Marcelo,A. Lopes,2
F. Mendy,L. Tousart,2
J. Ferri,K. Tete,2
K. Tete,A. Lopes,2
N. Fekir,L. Tousart,1
K. Tete,F. Mendy,1
A. Lopes,F. Mendy,1
Mariano D\u00edaz,J. Ferri,1
L. Tousart,Marcelo,1
B. Traor\u00e9,J. Ferri,1
J. Ferri,L. Tousart,1
K. Tete,J. Ferri,1
B. Traor\u00e9,Marcelo,1
L. Tousart,J. Ferri,1
M. Cornet,Marcelo,1
Mariano D\u00edaz,M. Cornet,1
B. Traor\u00e9,M. Cornet,1
Marcelo,J. Morel,1
M. Cornet,Mariano D\u00edaz,1
Marcelo,F. Mendy,1
J. Ferri,M. Cornet,1
J. Morel,Mariano D\u00edaz,1
Mariano D\u00edaz,N. Fekir,1
B. Traor\u00e9,J. Morel,1
J. Ferri,N. Fekir,1
K. Tete,L. Tousart,1
M. Cornet,J. Ferri,1
B. Traor\u00e9,Mariano D\u00edaz,1
N. Fekir,F. Mendy,1
J. Morel,F. Mendy,1
Marcelo,N. Fekir,1
F. Mendy,K. Tete,1
K. Tete,M. Cornet,1
Mariano D\u00edaz,A. Lopes,1
A. Lopes,J. Ferri,1
B. Traor\u00e9,A. Lopes,1
