Source,Target,Weight
K. Glik,Jemerson,4
R. Ghezzal,A. Tour\u00e9,4
A. Tour\u00e9,R. Ghezzal,4
Rony Lopes,T. Lemar,3
Jemerson,Jorge,3
K. N'Doram,T. Lemar,2
K. Glik,Fabinho,2
Jorge,Rony Lopes,2
A. Tour\u00e9,K. Glik,2
Jemerson,K. Glik,2
K. Glik,A. Tour\u00e9,1
K. Glik,K. N'Doram,1
Fabinho,Jorge,1
D. Suba\u0161i\u0107,Rony Lopes,1
T. Lemar,K. Glik,1
Rony Lopes,K. N'Doram,1
Rony Lopes,K. Glik,1
T. Lemar,Fabinho,1
T. Lemar,Rony Lopes,1
R. Ghezzal,K. Glik,1
T. Lemar,D. Suba\u0161i\u0107,1
Jorge,Jemerson,1
Fabinho,K. N'Doram,1
Jorge,K. Glik,1
Jorge,D. Suba\u0161i\u0107,1
K. N'Doram,A. Tour\u00e9,1
Jemerson,A. Tour\u00e9,1
K. N'Doram,Rony Lopes,1
Fabinho,Jemerson,1
A. Tour\u00e9,B. Keita,1
A. Tour\u00e9,K. N'Doram,1
Rony Lopes,Jorge,1
K. N'Doram,R. Ghezzal,1
T. Lemar,A. Tour\u00e9,1
D. Suba\u0161i\u0107,A. Tour\u00e9,1
A. Tour\u00e9,Rony Lopes,1
