Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
S. Kola\u0161inac,37,1,0,0,0,1,0
L. Koscielny,72,1,0,0,0,0,1
A. Iwobi,74,0,0,0,1,0,1
A. S\u00e1nchez,90,0,1,0,0,0,1
S. Mustafi,90,1,0,0,0,0,1
C. Chambers,90,1,0,0,0,0,1
A. Lacazette,90,0,1,0,0,0,1
J. Wilshere,90,0,0,0,1,1,0
Beller\u00edn,90,1,0,0,0,0,1
P. \u010cech,90,0,0,1,0,1,0
G. Xhaka,90,0,0,0,1,1,0
A. Maitland-Niles,53,0,0,0,1,0,1
P. Mertesacker,18,1,0,0,0,0,1
D. Welbeck,16,0,1,0,0,0,1
