Source,Target,Weight
N. Pallois,Lucas Lima,3
Lucas Lima,E. Sala,3
Lucas Lima,C. Awaziem,2
S. Moutoussamy,J. Iloki,2
K. Djidji,Lucas Lima,2
Lucas Lima,A. Thomasson,2
A. Thomasson,J. Iloki,2
N. Pallois,C. Awaziem,2
C. Awaziem,N. Pallois,2
E. Sala,A. Thomasson,2
C. Awaziem,J. Iloki,2
E. Sala,K. Djidji,2
J. Iloki,C. Awaziem,2
Diego Carlos,E. Sala,2
C. Awaziem,S. Moutoussamy,2
C. Awaziem,E. Sala,2
Lucas Lima,K. Djidji,1
C. Awaziem,Lucas Lima,1
E. Sala,C. Awaziem,1
E. Sala,A. Tour\u00e9,1
Lucas Lima,A. Tour\u00e9,1
S. Moutoussamy,A. Thomasson,1
K. Djidji,A. Tour\u00e9,1
N. Pallois,E. Sala,1
A. Tour\u00e9,Diego Carlos,1
Diego Carlos,N. Pallois,1
A. Thomasson,K. Djidji,1
E. Sala,N. Pallois,1
J. Iloki,E. Sala,1
A. Tour\u00e9,K. Djidji,1
C. T\u0103t\u0103ru\u0219anu,J. Iloki,1
J. Iloki,S. Moutoussamy,1
S. Moutoussamy,Lucas Lima,1
S. Moutoussamy,Diego Carlos,1
J. Iloki,A. Thomasson,1
A. Thomasson,A. Tour\u00e9,1
A. Tour\u00e9,E. Sala,1
E. Sala,Lucas Lima,1
A. Tour\u00e9,S. Moutoussamy,1
A. Thomasson,Diego Carlos,1
N. Pallois,A. Tour\u00e9,1
J. Iloki,N. Pallois,1
E. Sala,S. Moutoussamy,1
J. Iloki,A. Tour\u00e9,1
C. Awaziem,A. Thomasson,1
S. Moutoussamy,C. Awaziem,1
K. Djidji,N. Pallois,1
A. Thomasson,C. Awaziem,1
Diego Carlos,C. Awaziem,1
A. Tour\u00e9,N. Pallois,1
A. Thomasson,S. Moutoussamy,1
K. Djidji,Diego Carlos,1
Diego Carlos,C. T\u0103t\u0103ru\u0219anu,1
A. Tour\u00e9,Lucas Lima,1
