Source,Target,Weight
K. Djidji,Lucas Lima,2
N. Pallois,K. Djidji,2
K. Djidji,C. T\u0103t\u0103ru\u0219anu,1
Y. Bammou,V. Rongier,1
Y. Bammou,A. Ka\u010danikli\u0107,1
C. Awaziem,Y. Bammou,1
V. Rongier,N. Pallois,1
Lucas Lima,E. Sala,1
C. T\u0103t\u0103ru\u0219anu,C. Awaziem,1
A. Ka\u010danikli\u0107,Lucas Lima,1
Lucas Lima,A. Tour\u00e9,1
E. Sala,K. Djidji,1
V. Rongier,K. Djidji,1
A. Tour\u00e9,K. Djidji,1
Lucas Lima,Diego Carlos,1
K. Djidji,N. Pallois,1
C. T\u0103t\u0103ru\u0219anu,V. Rongier,1
Lucas Lima,K. Djidji,1
C. Awaziem,C. T\u0103t\u0103ru\u0219anu,1
K. Djidji,E. Sala,1
K. Djidji,Y. Bammou,1
E. Sala,Lucas Lima,1
