Source,Target,Weight
Diego Carlos,C. Awaziem,3
Lucas Lima,K. Djidji,3
K. Djidji,Lucas Lima,3
Diego Carlos,N. Pallois,2
A. Tour\u00e9,Diego Carlos,2
A. Thomasson,J. Iloki,2
E. Sala,J. Iloki,2
C. Awaziem,Diego Carlos,2
A. Tour\u00e9,J. Iloki,2
N. Pallois,A. Tour\u00e9,2
J. Iloki,A. Tour\u00e9,2
E. Sala,Lucas Lima,2
C. Awaziem,A. Thomasson,2
S. Moutoussamy,J. Iloki,2
Lucas Lima,Diego Carlos,2
S. Moutoussamy,C. Awaziem,2
Lucas Lima,S. Moutoussamy,1
K. Djidji,N. Pallois,1
C. T\u0103t\u0103ru\u0219anu,S. Moutoussamy,1
A. Tour\u00e9,A. Thomasson,1
A. Thomasson,Lucas Lima,1
E. Sala,Diego Carlos,1
C. Awaziem,N. Pallois,1
Diego Carlos,E. Sala,1
A. Tour\u00e9,C. Awaziem,1
C. Awaziem,E. Sala,1
K. Djidji,A. Tour\u00e9,1
J. Iloki,E. Sala,1
N. Pallois,K. Djidji,1
Diego Carlos,C. T\u0103t\u0103ru\u0219anu,1
N. Pallois,E. Sala,1
C. T\u0103t\u0103ru\u0219anu,E. Sala,1
J. Iloki,Lucas Lima,1
S. Moutoussamy,C. T\u0103t\u0103ru\u0219anu,1
A. Thomasson,A. Tour\u00e9,1
J. Iloki,C. Awaziem,1
J. Iloki,Diego Carlos,1
A. Thomasson,S. Moutoussamy,1
Diego Carlos,S. Moutoussamy,1
C. Awaziem,S. Moutoussamy,1
J. Iloki,C. T\u0103t\u0103ru\u0219anu,1
J. Iloki,A. Thomasson,1
C. T\u0103t\u0103ru\u0219anu,A. Thomasson,1
