Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
D. Selke,71,0,1,0,0,0,1
S. Kalou,80,0,1,0,0,0,1
J. Torunarigha,90,1,0,0,0,1,0
M. Leckie,90,0,1,0,0,0,1
N. Stark,90,1,0,0,0,0,1
F. Lustenberger,90,1,0,0,0,0,1
P. Pekar\u00edk,90,1,0,0,0,0,1
M. Plattenhardt,90,1,0,0,0,1,0
V. Darida,90,0,0,0,1,0,1
V. Lazaro,90,0,0,0,1,0,1
R. Jarstein,90,0,0,1,0,0,1
A. Esswein,19,0,0,0,1,0,1
O. Duda,10,0,0,0,1,0,1
