Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
D. Da Silva,61,1,0,0,0,0,1
I. Santini,61,0,1,0,0,0,1
J. F\u00e9ret,83,0,0,0,1,0,1
S. Peeters,90,0,0,0,1,1,0
R. Vercoutre,90,0,0,1,0,0,1
Y. Armougom,90,1,0,0,0,1,0
A. Djiku,90,1,0,0,0,0,1
R. Rodelin,90,0,1,0,0,0,1
F. Guilbert,90,1,0,0,0,0,1
E. Crivelli,90,0,1,0,0,0,1
R. Genevois,90,1,0,0,0,0,1
H. Bazile,29,0,1,0,0,1,0
T. Stavitski,29,0,0,0,1,0,1
B. Sankoh,7,1,0,0,0,0,1
