Source,Target,Weight
G. Bong,I. Brown,4
P. Gro\u00df,G. Bong,4
P. Gro\u00df,D. Stephens,4
D. Stephens,P. Gro\u00df,3
J. Izquierdo,D. Pr\u00f6pper,3
I. Brown,P. Gro\u00df,2
S. Duffy,M. Ryan,2
D. Stephens,I. Brown,2
I. Brown,D. Stephens,2
G. Bong,S. Duffy,2
J. Izquierdo,G. Bong,2
M. Ryan,I. Brown,2
G. Bong,J. Izquierdo,2
Bruno Saltor,I. Brown,2
J. Izquierdo,P. Gro\u00df,2
I. Brown,J. Izquierdo,2
D. Stephens,D. Pr\u00f6pper,2
D. Pr\u00f6pper,J. Izquierdo,2
L. Dunk,D. Stephens,2
D. Stephens,G. Bong,1
Bruno Saltor,S. March,1
L. Dunk,G. Bong,1
J. Izquierdo,M. Ryan,1
D. Stephens,L. Dunk,1
I. Brown,S. Duffy,1
D. Pr\u00f6pper,L. Dunk,1
G. Bong,P. Gro\u00df,1
I. Brown,M. Ryan,1
S. Duffy,J. Izquierdo,1
P. Gro\u00df,L. Dunk,1
S. Duffy,P. Gro\u00df,1
D. Pr\u00f6pper,S. March,1
S. March,Bruno Saltor,1
M. Ryan,D. Stephens,1
S. Duffy,D. Pr\u00f6pper,1
D. Stephens,S. March,1
L. Dunk,P. Gro\u00df,1
S. Duffy,L. Dunk,1
D. Pr\u00f6pper,D. Stephens,1
S. Duffy,G. Bong,1
S. March,P. Gro\u00df,1
S. March,I. Brown,1
I. Brown,L. Dunk,1
P. Gro\u00df,S. March,1
G. Bong,Bruno Saltor,1
D. Pr\u00f6pper,S. Duffy,1
L. Dunk,J. Izquierdo,1
I. Brown,Bruno Saltor,1
L. Dunk,S. Duffy,1
G. Bong,L. Dunk,1
I. Brown,G. Bong,1
M. Ryan,G. Bong,1
P. Gro\u00df,S. Duffy,1
D. Stephens,S. Duffy,1
