Source,Target,Weight
W. Ndidi,R. Mahrez,2
R. Mahrez,D. Amartey,2
M. James,W. Ndidi,2
W. Ndidi,D. Amartey,2
W. Ndidi,H. Maguire,1
I. Slimani,C. Fuchs,1
I. Slimani,W. Ndidi,1
M. Albrighton,I. Slimani,1
A. Dragovi\u0107,W. Ndidi,1
C. Fuchs,W. Ndidi,1
W. Ndidi,M. James,1
D. Amartey,R. Mahrez,1
A. Dragovi\u0107,H. Maguire,1
M. Albrighton,R. Mahrez,1
D. Amartey,I. Slimani,1
M. James,M. Albrighton,1
H. Maguire,S. Okazaki,1
M. Albrighton,A. Dragovi\u0107,1
S. Okazaki,M. James,1
S. Okazaki,R. Mahrez,1
R. Mahrez,S. Okazaki,1
H. Maguire,M. James,1
R. Mahrez,I. Slimani,1
D. Amartey,M. Albrighton,1
D. Amartey,S. Okazaki,1
R. Mahrez,W. Ndidi,1
S. Okazaki,A. Dragovi\u0107,1
