Source,Target,Weight
A. Hakimi,Lucas V\u00e1zquez,3
Marcos Llorente,R. Varane,2
Lucas V\u00e1zquez,Marcos Llorente,2
R. Varane,M. Kova\u010di\u0107,2
Nacho,Marco Asensio,2
A. Hakimi,Nacho,2
R. Varane,A. Hakimi,2
M. Kova\u010di\u0107,R. Varane,2
M. Kova\u010di\u0107,A. Hakimi,2
Nacho,M. Kova\u010di\u0107,2
G. Bale,Sergio Ramos,2
R. Varane,K. Navas,1
K. Navas,Sergio Ramos,1
R. Varane,Marcos Llorente,1
Isco,Lucas V\u00e1zquez,1
Lucas V\u00e1zquez,G. Bale,1
M. Kova\u010di\u0107,Nacho,1
Isco,K. Navas,1
A. Hakimi,R. Varane,1
G. Bale,Isco,1
Lucas V\u00e1zquez,A. Hakimi,1
M. Kova\u010di\u0107,G. Bale,1
M. Kova\u010di\u0107,Lucas V\u00e1zquez,1
Sergio Ramos,M. Kova\u010di\u0107,1
R. Varane,Nacho,1
K. Navas,A. Hakimi,1
Sergio Ramos,Marcos Llorente,1
Nacho,G. Bale,1
G. Bale,Marco Asensio,1
Nacho,R. Varane,1
Marco Asensio,G. Bale,1
Marco Asensio,R. Varane,1
Lucas V\u00e1zquez,R. Varane,1
Marco Asensio,Nacho,1
Isco,Marco Asensio,1
Isco,A. Hakimi,1
R. Varane,Lucas V\u00e1zquez,1
Marco Asensio,M. Kova\u010di\u0107,1
Marcos Llorente,Isco,1
Nacho,Isco,1
Lucas V\u00e1zquez,Isco,1
Lucas V\u00e1zquez,M. Kova\u010di\u0107,1
Sergio Ramos,Nacho,1
Marcos Llorente,Lucas V\u00e1zquez,1
