Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
S. De Maio,59,1,0,0,0,0,1
V. Torosidis,77,1,0,0,0,0,1
A. Masina,85,1,0,0,0,1,0
E. Pulgar,90,0,0,0,1,0,1
G. Gonz\u00e1lez,90,1,0,0,0,0,1
G. Donsah,90,0,0,0,1,0,1
R. Palacio,90,0,1,0,0,0,1
A. Mirante,90,0,0,1,0,0,1
S. Verdi,90,0,1,0,0,0,1
F. Helander,90,1,0,0,0,1,0
B. D\u017eemaili,90,0,0,0,1,0,1
I. M'baye,31,1,0,0,0,0,1
S. Romagnoli,13,1,0,0,0,0,1
L. Krej\u010d\u00ed,5,0,1,0,0,1,0
