Source,Target,Weight
M. Lemina,Oriol Romeu,3
Oriol Romeu,C\u00e9dric Soares,3
Oriol Romeu,M. Yoshida,2
F. Forster,R. Bertrand,2
V. van Dijk,Oriol Romeu,2
R. Bertrand,M. Lemina,2
V. van Dijk,R. Bertrand,2
D. Tadi\u0107,R. Bertrand,2
M. Yoshida,V. van Dijk,2
Oriol Romeu,S. Davis,2
N. Redmond,D. Tadi\u0107,1
D. Tadi\u0107,Oriol Romeu,1
C\u00e9dric Soares,M. Lemina,1
Oriol Romeu,V. van Dijk,1
R. Bertrand,N. Redmond,1
S. Davis,V. van Dijk,1
R. Bertrand,F. Forster,1
M. Lemina,R. Bertrand,1
S. Davis,D. Tadi\u0107,1
R. Bertrand,S. Davis,1
R. Bertrand,M. Yoshida,1
S. Davis,M. Lemina,1
R. Bertrand,D. Tadi\u0107,1
R. Bertrand,V. van Dijk,1
M. Yoshida,D. Tadi\u0107,1
D. Tadi\u0107,N. Redmond,1
M. Lemina,S. Davis,1
N. Redmond,Oriol Romeu,1
C\u00e9dric Soares,D. Tadi\u0107,1
V. van Dijk,F. Forster,1
D. Tadi\u0107,M. Lemina,1
C\u00e9dric Soares,Oriol Romeu,1
M. Lemina,S. Long,1
S. Davis,C\u00e9dric Soares,1
S. Long,M. Lemina,1
