Source,Target,Weight
J. Hogg,A. Mooy,7
M. J\u00f8rgensen,J. Hogg,5
A. Mooy,J. Hogg,5
A. Mooy,C. Quaner,4
J. Hogg,M. J\u00f8rgensen,4
C. Schindler,J. Hogg,3
C. Quaner,T. Smith,3
T. Smith,A. Mooy,3
M. J\u00f8rgensen,A. Mooy,3
C. Schindler,C. L\u00f6we,3
T. Smith,C. Schindler,3
T. Smith,T. Ince,3
T. Smith,J. Hogg,3
J. Hogg,T. Smith,3
A. Mooy,T. Smith,3
C. L\u00f6we,M. J\u00f8rgensen,3
C. L\u00f6we,C. Schindler,3
M. J\u00f8rgensen,T. Smith,3
C. Schindler,A. Mooy,3
C. Quaner,J. Hogg,2
R. van La Parra,C. Schindler,2
R. van La Parra,T. Ince,2
T. Ince,C. Quaner,2
C. Schindler,R. van La Parra,2
T. Smith,M. J\u00f8rgensen,2
C. Schindler,T. Smith,2
T. Smith,J. L\u00f6ssl,2
J. Hogg,C. Schindler,2
A. Mooy,T. Ince,2
M. J\u00f8rgensen,C. L\u00f6we,2
J. Hogg,C. L\u00f6we,2
T. Ince,J. Hogg,2
T. Ince,C. L\u00f6we,2
A. Mooy,M. J\u00f8rgensen,2
C. Quaner,A. Mooy,2
A. Mooy,C. Schindler,2
C. Schindler,S. Mouni\u00e9,2
T. Ince,R. van La Parra,2
A. Mooy,R. van La Parra,2
J. Hogg,T. Ince,2
J. L\u00f6ssl,M. J\u00f8rgensen,1
C. Quaner,T. Ince,1
T. Ince,M. J\u00f8rgensen,1
C. L\u00f6we,J. Hogg,1
J. Hogg,R. van La Parra,1
C. L\u00f6we,T. Smith,1
S. Mouni\u00e9,C. Quaner,1
J. L\u00f6ssl,T. Ince,1
J. Hogg,C. Quaner,1
R. van La Parra,M. J\u00f8rgensen,1
C. L\u00f6we,R. van La Parra,1
T. Ince,A. Mooy,1
J. L\u00f6ssl,J. Hogg,1
J. Hogg,J. L\u00f6ssl,1
S. Mouni\u00e9,T. Smith,1
R. van La Parra,C. L\u00f6we,1
C. Quaner,M. J\u00f8rgensen,1
J. L\u00f6ssl,S. Mouni\u00e9,1
M. J\u00f8rgensen,C. Quaner,1
S. Mouni\u00e9,R. van La Parra,1
S. Mouni\u00e9,J. Hogg,1
C. L\u00f6we,S. Mouni\u00e9,1
T. Smith,S. Mouni\u00e9,1
C. Quaner,C. Schindler,1
S. Mouni\u00e9,C. Schindler,1
S. Mouni\u00e9,C. L\u00f6we,1
R. van La Parra,S. Mouni\u00e9,1
M. J\u00f8rgensen,C. Schindler,1
T. Ince,T. Smith,1
T. Ince,C. Schindler,1
C. Schindler,J. L\u00f6ssl,1
T. Smith,C. Quaner,1
R. van La Parra,T. Smith,1
C. L\u00f6we,T. Ince,1
