Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
F. Frei,59,0,0,0,1,0,1
P. De Blasis,68,0,1,0,0,0,1
L. \u00d6ztunali,84,0,0,0,1,0,1
Y. Muto,90,0,1,0,0,0,1
J. Gbamin,90,0,0,0,1,0,1
G. Donati,90,1,0,0,0,0,1
R. Adler,90,0,0,1,0,0,1
D. Latza,90,0,0,0,1,0,1
A. Diallo,90,1,0,0,0,1,0
D. Brosinski,90,1,0,0,0,0,1
S. Bell,90,1,0,0,0,0,1
A. Maxim,31,0,0,0,1,1,0
V. Fischer,22,0,1,0,0,0,1
K. Onisiwo,6,0,0,0,1,0,1
