Source,Target,Weight
M. Badelj,C. Biraghi,3
G. Pezzella,M. Badelj,3
C. Biraghi,J. Veretout,2
V. Laurini,G. Pezzella,2
M. Badelj,D. Astori,1
M. Benassi,G. Simeone,1
C. Th\u00e9r\u00e9au,V. Laurini,1
V. Laurini,C. Th\u00e9r\u00e9au,1
M. Benassi,J. Veretout,1
J. Veretout,M. Badelj,1
J. Veretout,C. Biraghi,1
G. Simeone,G. Pezzella,1
G. Pezzella,V. Laurini,1
C. Biraghi,G. Pezzella,1
G. Simeone,V. Laurini,1
M. Sportiello,F. Chiesa,1
J. Veretout,M. Sportiello,1
D. Astori,M. Sportiello,1
F. Chiesa,V. Laurini,1
C. Biraghi,M. Badelj,1
M. Badelj,V. Laurini,1
C. Th\u00e9r\u00e9au,J. Veretout,1
M. Sportiello,V. Laurini,1
V. Laurini,M. Benassi,1
V. Laurini,M. Badelj,1
M. Badelj,M. Benassi,1
M. Badelj,C. Th\u00e9r\u00e9au,1
M. Benassi,C. Th\u00e9r\u00e9au,1
V. Laurini,G. Simeone,1
C. Th\u00e9r\u00e9au,M. Benassi,1
