Source,Target,Weight
J. Lascelles,D. Yedlin,6
J. Shelvey,F. Lejeune,5
M. Diam\u00e9,J. Shelvey,5
F. Lejeune,P. Dummett,5
D. Yedlin,M. Ritchie,5
D. Yedlin,J. Lascelles,5
D. Yedlin,M. Diam\u00e9,4
M. Ritchie,J. Lascelles,4
M. Diam\u00e9,J. Lascelles,4
P. Dummett,F. Lejeune,4
J. Shelvey,M. Ritchie,4
F. Lejeune,M. Diam\u00e9,3
F. Lejeune,J. Lascelles,3
J. Lascelles,F. Lejeune,3
P. Dummett,M. Diam\u00e9,3
P. Dummett,Ayoze P\u00e9rez,3
Kenedy,J. Shelvey,3
J. Shelvey,Kenedy,3
Kenedy,F. Lejeune,3
F. Lejeune,Kenedy,3
D. Yedlin,J. Shelvey,3
M. Ritchie,D. Yedlin,3
M. Diam\u00e9,D. Yedlin,2
M. Ritchie,J. Shelvey,2
M. Diam\u00e9,M. Ritchie,2
Kenedy,Ayoze P\u00e9rez,2
F. Lejeune,D. Yedlin,2
J. Lascelles,J. Shelvey,2
J. Lascelles,M. D\u00fabravka,2
Ayoze P\u00e9rez,M. Ritchie,2
Kenedy,P. Dummett,2
M. D\u00fabravka,J. Lascelles,2
M. Diam\u00e9,P. Dummett,2
Ayoze P\u00e9rez,P. Dummett,2
P. Dummett,Kenedy,2
J. Murphy,M. Diam\u00e9,2
J. Shelvey,P. Dummett,2
M. Ritchie,F. Lejeune,2
J. Shelvey,D. Yedlin,2
Ayoze P\u00e9rez,J. Shelvey,1
Ayoze P\u00e9rez,D. Yedlin,1
J. Murphy,D. Yedlin,1
J. Lascelles,M. Ritchie,1
M. D\u00fabravka,D. Gayle,1
J. Lascelles,Kenedy,1
M. Diam\u00e9,Kenedy,1
M. Ritchie,M. D\u00fabravka,1
P. Dummett,D. Gayle,1
Ayoze P\u00e9rez,F. Lejeune,1
P. Dummett,J. Shelvey,1
F. Lejeune,Ayoze P\u00e9rez,1
J. Lascelles,M. Diam\u00e9,1
P. Dummett,D. Yedlin,1
M. Diam\u00e9,J. Murphy,1
Kenedy,D. Gayle,1
D. Gayle,M. Diam\u00e9,1
D. Yedlin,Ayoze P\u00e9rez,1
Ayoze P\u00e9rez,M. Diam\u00e9,1
Kenedy,M. Diam\u00e9,1
J. Lascelles,P. Dummett,1
M. Ritchie,M. Diam\u00e9,1
Ayoze P\u00e9rez,Kenedy,1
J. Shelvey,J. Murphy,1
M. Ritchie,Ayoze P\u00e9rez,1
J. Lascelles,Ayoze P\u00e9rez,1
F. Lejeune,J. Shelvey,1
Ayoze P\u00e9rez,J. Murphy,1
J. Shelvey,M. Diam\u00e9,1
D. Gayle,Kenedy,1
D. Yedlin,P. Dummett,1
D. Gayle,D. Yedlin,1
M. Diam\u00e9,Ayoze P\u00e9rez,1
