Source,Target,Weight
M. Ham\u0161\u00edk,L. Insigne,7
L. Insigne,M. Ham\u0161\u00edk,7
Jorginho,M. Ham\u0161\u00edk,6
F. Ghoulam,L. Insigne,6
M. Rog,E. Hysaj,5
E. Hysaj,M. Rog,5
Allan,M. Rog,4
Jorginho,Allan,4
K. Koulibaly,Jorginho,4
M. Rog,Jorginho,4
F. Ghoulam,M. Ham\u0161\u00edk,4
A. Ounas,Albiol,3
L. Insigne,F. Ghoulam,3
M. Ham\u0161\u00edk,M. Rog,3
M. Ham\u0161\u00edk,Jorginho,3
M. Ham\u0161\u00edk,F. Ghoulam,3
Albiol,Jorginho,3
M. Rog,K. Koulibaly,3
Jorginho,F. Ghoulam,3
D. Mertens,L. Insigne,3
E. Hysaj,Allan,2
E. Hysaj,A. Ounas,2
K. Koulibaly,M. Ham\u0161\u00edk,2
Jorginho,K. Koulibaly,2
Jorginho,Pepe Reina,2
M. Rog,Allan,2
Allan,M. Ham\u0161\u00edk,2
Allan,E. Hysaj,2
K. Koulibaly,F. Ghoulam,2
M. Ham\u0161\u00edk,Allan,2
L. Insigne,Jorginho,2
F. Ghoulam,K. Koulibaly,2
L. Insigne,K. Koulibaly,2
M. Ham\u0161\u00edk,E. Hysaj,2
Jorginho,M. Rog,2
E. Hysaj,Albiol,2
M. Ham\u0161\u00edk,D. Mertens,2
Albiol,F. Ghoulam,2
Pepe Reina,M. Rog,1
D. Mertens,E. Hysaj,1
Allan,Albiol,1
L. Insigne,Albiol,1
Albiol,A. Ounas,1
A. Ounas,E. Hysaj,1
Albiol,Allan,1
F. Ghoulam,Pepe Reina,1
Allan,Jorginho,1
K. Koulibaly,Albiol,1
Allan,D. Mertens,1
Allan,K. Koulibaly,1
K. Koulibaly,A. Ounas,1
Albiol,K. Koulibaly,1
M. Rog,Albiol,1
K. Koulibaly,Allan,1
Pepe Reina,K. Koulibaly,1
E. Hysaj,D. Mertens,1
Pepe Reina,Albiol,1
A. Ounas,F. Ghoulam,1
K. Koulibaly,Pepe Reina,1
A. Ounas,M. Rog,1
M. Ham\u0161\u00edk,A. Ounas,1
F. Ghoulam,Jorginho,1
Pepe Reina,Jorginho,1
Albiol,M. Ham\u0161\u00edk,1
L. Insigne,Allan,1
M. Rog,A. Ounas,1
Albiol,M. Rog,1
Allan,Pepe Reina,1
Pepe Reina,E. Hysaj,1
M. Rog,M. Ham\u0161\u00edk,1
