Source,Target,Weight
M. Bakalorz,I. Bebou,2
N. F\u00fcllkrug,W. Anton,2
J. Elez,N. F\u00fcllkrug,1
J. Korb,S. San\u00e9,1
I. Bebou,J. Korb,1
S. San\u00e9,O. Sorg,1
I. Fossum,F. Klaus,1
M. Ostrzolek,O. Sorg,1
I. Fossum,M. Bakalorz,1
J. Korb,N. F\u00fcllkrug,1
F. Klaus,J. Korb,1
W. Anton,P. Tschauner,1
N. F\u00fcllkrug,S. San\u00e9,1
O. Sorg,M. Ostrzolek,1
S. San\u00e9,I. Bebou,1
I. Bebou,M. Bakalorz,1
O. Sorg,F. Klaus,1
W. Anton,I. Fossum,1
W. Anton,M. Ostrzolek,1
M. Ostrzolek,J. Elez,1
I. Bebou,I. Fossum,1
S. San\u00e9,M. Ostrzolek,1
P. Tschauner,N. F\u00fcllkrug,1
I. Fossum,S. San\u00e9,1
F. Klaus,M. Ostrzolek,1
M. Ostrzolek,I. Fossum,1
M. Ostrzolek,W. Anton,1
