Source,Target,Weight
N. Dyer,K. Naughton,12
K. Naughton,J. Ayew,12
F. Fern\u00e1ndez,M. van der Hoorn,8
K. Naughton,N. Dyer,8
M. van der Hoorn,K. Naughton,8
J. Ayew,K. Naughton,8
A. Mawson,M. Olsson,7
K. Naughton,F. Fern\u00e1ndez,7
K. Naughton,Sung-Yeung Ki,6
Sung-Yeung Ki,F. Fern\u00e1ndez,6
J. Ayew,Sung-Yeung Ki,6
T. Carroll,A. Mawson,5
M. Olsson,T. Carroll,5
Sung-Yeung Ki,T. Carroll,5
\u0141. Fabia\u0144ski,A. Mawson,5
M. van der Hoorn,J. Ayew,5
K. Naughton,M. van der Hoorn,5
M. van der Hoorn,F. Fern\u00e1ndez,4
T. Carroll,K. Naughton,4
L. Fer,K. Naughton,4
\u0141. Fabia\u0144ski,M. van der Hoorn,4
A. Mawson,Sung-Yeung Ki,4
S. Clucas,K. Naughton,4
L. Fer,N. Dyer,4
S. Clucas,L. Fer,4
Sung-Yeung Ki,A. Mawson,4
A. Mawson,K. Naughton,3
J. Ayew,N. Dyer,3
T. Carroll,M. van der Hoorn,3
A. Mawson,J. Ayew,3
K. Naughton,\u0141. Fabia\u0144ski,3
M. van der Hoorn,N. Dyer,3
N. Dyer,A. Mawson,3
\u0141. Fabia\u0144ski,S. Clucas,3
J. Ayew,A. Mawson,3
Sung-Yeung Ki,K. Naughton,3
A. Mawson,M. van der Hoorn,3
A. Mawson,\u0141. Fabia\u0144ski,3
K. Naughton,T. Carroll,3
M. Olsson,A. Mawson,3
T. Carroll,M. Olsson,3
M. van der Hoorn,\u0141. Fabia\u0144ski,3
F. Fern\u00e1ndez,K. Naughton,3
K. Naughton,L. Fer,3
L. Fer,Sung-Yeung Ki,2
N. Dyer,S. Clucas,2
M. Olsson,L. Fer,2
L. Fer,A. Mawson,2
J. Ayew,\u0141. Fabia\u0144ski,2
F. Fern\u00e1ndez,N. Dyer,2
F. Fern\u00e1ndez,\u0141. Fabia\u0144ski,2
S. Clucas,A. Mawson,2
Sung-Yeung Ki,J. Ayew,2
F. Fern\u00e1ndez,J. Ayew,2
N. Dyer,M. van der Hoorn,2
A. Mawson,S. Clucas,2
J. Ayew,M. van der Hoorn,2
A. Mawson,F. Fern\u00e1ndez,2
M. Olsson,S. Clucas,2
\u0141. Fabia\u0144ski,M. Olsson,2
A. Mawson,L. Fer,2
S. Clucas,Sung-Yeung Ki,2
Sung-Yeung Ki,M. Olsson,2
Sung-Yeung Ki,M. van der Hoorn,2
M. van der Hoorn,Sung-Yeung Ki,2
Sung-Yeung Ki,S. Clucas,2
A. Mawson,N. Dyer,2
M. van der Hoorn,L. Fer,2
S. Clucas,J. Ayew,2
M. Olsson,Sung-Yeung Ki,2
F. Fern\u00e1ndez,A. Mawson,2
T. Carroll,Sung-Yeung Ki,2
L. Fer,M. van der Hoorn,2
M. van der Hoorn,T. Carroll,2
F. Fern\u00e1ndez,L. Fer,2
L. Fer,F. Fern\u00e1ndez,2
Sung-Yeung Ki,N. Dyer,2
J. Ayew,S. Clucas,2
J. Ayew,M. Olsson,1
\u0141. Fabia\u0144ski,L. Fer,1
N. Dyer,\u0141. Fabia\u0144ski,1
N. Dyer,M. Olsson,1
K. Naughton,S. Clucas,1
M. Olsson,K. Naughton,1
J. Ayew,T. Carroll,1
F. Fern\u00e1ndez,Sung-Yeung Ki,1
L. Fer,\u0141. Fabia\u0144ski,1
T. Carroll,J. Ayew,1
M. Olsson,\u0141. Fabia\u0144ski,1
N. Dyer,T. Carroll,1
J. Ayew,L. Fer,1
\u0141. Fabia\u0144ski,Sung-Yeung Ki,1
A. Mawson,T. Carroll,1
K. Naughton,M. Olsson,1
L. Fer,J. Ayew,1
M. van der Hoorn,S. Clucas,1
J. Ayew,F. Fern\u00e1ndez,1
N. Dyer,Sung-Yeung Ki,1
M. Olsson,J. Ayew,1
S. Clucas,N. Dyer,1
\u0141. Fabia\u0144ski,J. Ayew,1
N. Dyer,F. Fern\u00e1ndez,1
N. Dyer,L. Fer,1
Sung-Yeung Ki,\u0141. Fabia\u0144ski,1
M. van der Hoorn,A. Mawson,1
K. Naughton,A. Mawson,1
