Source,Target,Weight
N. Dyer,T. Carroll,2
T. Carroll,N. Dyer,2
N. Dyer,K. Naughton,1
K. Naughton,N. Dyer,1
J. Ayew,Sung-Yeung Ki,1
J. Ayew,K. Naughton,1
A. Mawson,M. Olsson,1
N. Dyer,J. Ayew,1
Sung-Yeung Ki,A. Mawson,1
F. Fern\u00e1ndez,M. Olsson,1
T. Carroll,F. Fern\u00e1ndez,1
J. Ayew,N. Dyer,1
M. Olsson,J. Ayew,1
A. Mawson,S. Clucas,1
K. Naughton,T. Carroll,1
J. Ayew,A. Mawson,1
T. Carroll,M. van der Hoorn,1
\u0141. Fabia\u0144ski,J. Ayew,1
T. Carroll,J. Ayew,1
M. Olsson,T. Carroll,1
M. van der Hoorn,J. Ayew,1
J. Ayew,T. Carroll,1
