Source,Target,Weight
E. Pulgar,V. Torosidis,7
A. Masina,S. Verdi,6
A. Masina,R. Palacio,6
A. Masina,G. Donsah,6
G. Donsah,E. Pulgar,6
G. Donsah,A. Masina,5
S. Verdi,A. Masina,5
F. Helander,G. Gonz\u00e1lez,5
G. Gonz\u00e1lez,V. Torosidis,5
M. Destro,A. Masina,5
E. Pulgar,A. Masina,5
S. Verdi,G. Donsah,4
F. Helander,E. Pulgar,4
A. Masina,M. Destro,4
R. Palacio,E. Pulgar,4
G. Donsah,R. Palacio,4
F. Helander,A. Mirante,4
M. Destro,E. Pulgar,4
A. Mirante,M. Destro,4
V. Torosidis,M. Destro,4
G. Gonz\u00e1lez,A. Mirante,3
A. Mirante,F. Helander,3
M. Destro,V. Torosidis,3
G. Gonz\u00e1lez,F. Helander,3
V. Torosidis,G. Gonz\u00e1lez,3
V. Torosidis,G. Donsah,3
S. Verdi,R. Palacio,3
R. Palacio,S. Verdi,3
F. Helander,A. Masina,3
A. Masina,O. Okwonkwo,3
\u00c1. Nagy,A. Masina,3
A. Masina,F. Helander,3
E. Pulgar,G. Donsah,3
V. Torosidis,A. Masina,2
R. Palacio,A. Mirante,2
S. Ta\u00efder,E. Pulgar,2
A. Mirante,R. Palacio,2
V. Torosidis,\u00c1. Nagy,2
A. Mirante,G. Gonz\u00e1lez,2
M. Destro,F. Helander,2
G. Donsah,S. Verdi,2
R. Palacio,F. Helander,2
M. Destro,R. Palacio,2
S. Verdi,F. Helander,2
R. Palacio,A. Masina,2
V. Torosidis,S. Verdi,2
E. Pulgar,A. Mirante,2
R. Palacio,V. Torosidis,2
G. Gonz\u00e1lez,E. Pulgar,2
V. Torosidis,R. Palacio,2
E. Pulgar,S. Verdi,2
R. Palacio,G. Donsah,2
O. Okwonkwo,G. Donsah,2
G. Gonz\u00e1lez,\u00c1. Nagy,2
\u00c1. Nagy,A. Mirante,2
A. Mirante,A. Masina,2
G. Donsah,G. Gonz\u00e1lez,2
E. Pulgar,M. Destro,2
G. Donsah,F. Helander,2
A. Masina,\u00c1. Nagy,2
A. Masina,G. Gonz\u00e1lez,2
V. Torosidis,F. Helander,1
\u00c1. Nagy,E. Pulgar,1
M. Destro,S. Verdi,1
O. Okwonkwo,A. Masina,1
F. Helander,\u00c1. Nagy,1
\u00c1. Nagy,F. Helander,1
S. Verdi,E. Pulgar,1
A. Mirante,G. Donsah,1
S. Verdi,V. Torosidis,1
A. Masina,A. Mirante,1
R. Palacio,G. Gonz\u00e1lez,1
A. Mirante,S. Verdi,1
\u00c1. Nagy,S. Verdi,1
G. Gonz\u00e1lez,A. Masina,1
R. Palacio,\u00c1. Nagy,1
E. Pulgar,R. Palacio,1
S. Verdi,M. Destro,1
G. Donsah,\u00c1. Nagy,1
G. Donsah,A. Mirante,1
V. Torosidis,S. Ta\u00efder,1
F. Helander,M. Destro,1
M. Destro,G. Gonz\u00e1lez,1
\u00c1. Nagy,G. Donsah,1
E. Pulgar,S. Ta\u00efder,1
F. Helander,V. Torosidis,1
E. Pulgar,G. Gonz\u00e1lez,1
G. Donsah,M. Destro,1
M. Destro,G. Donsah,1
F. Helander,G. Donsah,1
E. Pulgar,\u00c1. Nagy,1
R. Palacio,M. Destro,1
G. Gonz\u00e1lez,M. Destro,1
\u00c1. Nagy,V. Torosidis,1
V. Torosidis,E. Pulgar,1
A. Masina,V. Torosidis,1
