Source,Target,Weight
B. Santamaria,T. Mangani,7
T. Mangani,B. Santamaria,7
T. Mangani,Y. Andreu,7
A. Bamba,I. Traor\u00e9,6
Y. Andreu,T. Mangani,5
A. Bamba,B. Ketkeophomphone,5
I. Traor\u00e9,R. Thomas,5
P. Oniangu\u00e9,T. Mangani,4
I. Traor\u00e9,A. Bamba,4
B. Ketkeophomphone,P. Oniangu\u00e9,4
T. Mangani,J. Reine-Adelaide,4
J. Reine-Adelaide,P. Oniangu\u00e9,3
R. Thomas,J. Reine-Adelaide,3
B. Santamaria,Y. Andreu,3
B. Ketkeophomphone,A. Bamba,3
B. Santamaria,A. Bamba,3
B. Santamaria,J. Reine-Adelaide,3
P. Oniangu\u00e9,B. Ketkeophomphone,3
P. Oniangu\u00e9,B. Santamaria,3
P. Oniangu\u00e9,A. Bamba,3
A. Bamba,P. Oniangu\u00e9,3
K. Toko Ekambi,T. Mangani,3
R. Thomas,Y. Andreu,3
Y. Andreu,B. Santamaria,3
R. Thomas,T. Mangani,3
I. Traor\u00e9,P. Oniangu\u00e9,2
I. Traor\u00e9,B. Santamaria,2
T. Mangani,P. Capelle,2
A. Bamba,B. Santamaria,2
J. Reine-Adelaide,T. Mangani,2
B. Santamaria,I. Traor\u00e9,2
K. Toko Ekambi,Y. Andreu,2
Y. Andreu,L. Butelle,2
J. Reine-Adelaide,B. Santamaria,2
Y. Andreu,R. Thomas,2
B. Ketkeophomphone,I. Traor\u00e9,2
Y. Andreu,K. Toko Ekambi,2
T. Mangani,B. Ketkeophomphone,2
R. Thomas,K. Toko Ekambi,2
K. Toko Ekambi,B. Santamaria,2
Y. Andreu,P. Capelle,2
B. Ketkeophomphone,B. Santamaria,2
B. Santamaria,R. Thomas,2
B. Ketkeophomphone,T. Mangani,2
I. Traor\u00e9,B. Ketkeophomphone,2
B. Ketkeophomphone,Y. Andreu,2
A. Bamba,K. Toko Ekambi,1
I. Traor\u00e9,P. Capelle,1
Y. Andreu,J. Reine-Adelaide,1
J. Reine-Adelaide,B. Ketkeophomphone,1
T. Mangani,A. Bamba,1
P. Oniangu\u00e9,I. Traor\u00e9,1
J. Reine-Adelaide,Y. Andreu,1
P. Capelle,L. Butelle,1
P. Capelle,A. Bamba,1
Y. Andreu,A. Bamba,1
B. Santamaria,A. Fulgini,1
A. Bamba,Y. Andreu,1
A. Fulgini,A. Bamba,1
T. Mangani,R. Thomas,1
B. Santamaria,K. Toko Ekambi,1
R. Thomas,B. Ketkeophomphone,1
A. Fulgini,L. Butelle,1
K. Toko Ekambi,B. Ketkeophomphone,1
Y. Andreu,B. Ketkeophomphone,1
J. Reine-Adelaide,R. Thomas,1
L. Butelle,R. Thomas,1
P. Capelle,K. Toko Ekambi,1
P. Capelle,I. Traor\u00e9,1
Y. Andreu,A. Fulgini,1
B. Santamaria,P. Oniangu\u00e9,1
L. Butelle,A. Fulgini,1
L. Butelle,I. Traor\u00e9,1
A. Bamba,T. Mangani,1
P. Capelle,Y. Andreu,1
T. Mangani,I. Traor\u00e9,1
A. Fulgini,I. Traor\u00e9,1
T. Mangani,P. Oniangu\u00e9,1
L. Butelle,A. Bamba,1
J. Reine-Adelaide,A. Bamba,1
T. Mangani,K. Toko Ekambi,1
