Source,Target,Weight
R. Cabella,Y. M'Vila,5
Y. M'Vila,R. Cabella,5
L. Perrin,R. Cabella,5
L. Perrin,Y. M'Vila,5
R. Cabella,Hernani,4
N. Suboti\u0107,L. Perrin,3
Hernani,R. Cabella,3
Vagner,R. Cabella,3
R. Cabella,L. Perrin,2
N. Suboti\u0107,Y. M'Vila,2
R. Cabella,Vagner,2
Hernani,L. Perrin,2
Y. M'Vila,Vagner,2
R. Cabella,Gabriel Silva,2
O. Seln\u00e6s,N. Suboti\u0107,2
S. Ruffier,N. Suboti\u0107,2
R. Cabella,O. Seln\u00e6s,2
N. Suboti\u0107,M. Debuchy,2
M. Debuchy,R. Cabella,2
O. Seln\u00e6s,L. Perrin,2
Y. M'Vila,O. Seln\u00e6s,2
M. Debuchy,N. Suboti\u0107,2
N. Suboti\u0107,Hernani,2
Y. M'Vila,Hernani,2
Gabriel Silva,R. Cabella,2
R. Cabella,M. Debuchy,2
Gabriel Silva,L. Perrin,2
Y. M'Vila,L. Perrin,2
Vagner,Y. M'Vila,2
L. Perrin,Gabriel Silva,1
K. Monnet-Paquet,R. Cabella,1
O. Seln\u00e6s,M. Debuchy,1
Hernani,N. Suboti\u0107,1
Y. M'Vila,N. Suboti\u0107,1
M. Debuchy,K. Monnet-Paquet,1
R. Beri\u010d,R. Cabella,1
Hernani,Y. M'Vila,1
L. Perrin,Vagner,1
Y. M'Vila,Gabriel Silva,1
Gabriel Silva,Y. M'Vila,1
R. Cabella,K. Monnet-Paquet,1
R. Cabella,R. Beri\u010d,1
M. Debuchy,O. Seln\u00e6s,1
L. Perrin,S. Ruffier,1
R. Beri\u010d,Gabriel Silva,1
Y. M'Vila,M. Debuchy,1
Gabriel Silva,Vagner,1
N. Suboti\u0107,Gabriel Silva,1
R. Cabella,N. Suboti\u0107,1
K. Monnet-Paquet,Hernani,1
Gabriel Silva,N. Suboti\u0107,1
M. Debuchy,S. Ruffier,1
Vagner,R. Beri\u010d,1
Hernani,Gabriel Silva,1
