Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
\u00c9. Didot,45,0,0,0,1,0,1
J. Briand,46,0,1,0,0,0,1
R. Camara,78,0,0,0,1,1,0
K. Johnsson,90,0,0,1,0,0,1
L. Deaux,90,0,0,0,1,0,1
M. Thuram,90,0,1,0,0,0,1
J. Ikoko,90,1,0,0,0,0,1
Y. Salibur,90,0,0,0,1,1,0
C. Kerbrat,90,1,0,0,0,0,1
F. Eboa Eboa,90,1,0,0,0,0,1
J. Sorbon,90,1,0,0,0,0,1
L. Phiri,45,0,0,0,1,0,1
M. Coco,44,0,0,0,1,0,1
N. Benezet,12,0,0,0,1,0,1
