Source,Target,Weight
W. McKennie,T. Kehrer,2
D. Caligiuri,B. Stambouli,2
D. Caligiuri,L. Goretzka,2
Naldo,T. Kehrer,1
B. Embolo,D. Caligiuri,1
B. Oczipka,Y. Konoplyanka,1
B. Stambouli,B. Embolo,1
L. Goretzka,R. F\u00e4hrmann,1
T. Kehrer,D. Caligiuri,1
Y. Konoplyanka,W. McKennie,1
T. Kehrer,Naldo,1
B. Stambouli,D. Caligiuri,1
Naldo,B. Stambouli,1
L. Goretzka,D. Caligiuri,1
B. Stambouli,L. Goretzka,1
T. Kehrer,W. McKennie,1
B. Oczipka,B. Stambouli,1
L. Goretzka,W. McKennie,1
R. F\u00e4hrmann,Naldo,1
T. Kehrer,B. Oczipka,1
B. Stambouli,T. Kehrer,1
