Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
V. Parigini,46,0,1,0,0,0,1
C. Lombardi,76,0,1,0,0,0,1
R. Chibsah,85,0,0,0,1,0,1
B. Djimsiti,90,1,0,0,0,0,1
G. Letizia,90,1,0,0,0,0,1
L. Memushaj,90,0,0,0,1,0,1
L. Venuti,90,1,0,0,0,0,1
D. Cataldi,90,0,0,0,1,0,1
L. Antei,90,1,0,0,0,0,1
P. Iemmello,90,0,1,0,0,0,1
A. Brignoli,90,0,0,1,0,1,0
B. Gyamfi,44,1,0,0,0,0,1
A. Ciciretti,14,0,1,0,0,1,0
S. Armenteros,5,0,1,0,0,1,0
