Source,Target,Weight
Luisinho,Adri\u00e1n L\u00f3pez,8
Carles Gil,Luisinho,6
Luisinho,Guilherme,6
F. Sch\u00e4r,Luisinho,6
Adri\u00e1n L\u00f3pez,F. Sch\u00e4r,4
Fede Cartabia,B\u00f3veda,4
Adri\u00e1n L\u00f3pez,Carles Gil,4
Luisinho,F. Sch\u00e4r,3
Guilherme,B\u00f3veda,3
Albentosa,Luisinho,3
Luisinho,Carles Gil,3
B\u00f3veda,Fede Cartabia,3
Lucas P\u00e9rez,M. Krohn-Dehli,3
B\u00f3veda,M. Krohn-Dehli,3
F. Sch\u00e4r,Carles Gil,3
M. Krohn-Dehli,B\u00f3veda,3
Guilherme,F. Sch\u00e4r,3
Fede Cartabia,M. Krohn-Dehli,3
Adri\u00e1n L\u00f3pez,Luisinho,3
M. Krohn-Dehli,F. Sch\u00e4r,3
B\u00f3veda,Albentosa,3
Guilherme,Adri\u00e1n L\u00f3pez,2
Rub\u00e9n,Adri\u00e1n L\u00f3pez,2
Guilherme,Fede Cartabia,2
M. Krohn-Dehli,Albentosa,2
B\u00f3veda,Guilherme,2
Guilherme,Luisinho,2
M. Krohn-Dehli,Guilherme,2
Adri\u00e1n L\u00f3pez,Guilherme,2
Fede Cartabia,Albentosa,2
M. Krohn-Dehli,Rub\u00e9n,2
B\u00f3veda,Luisinho,2
Albentosa,Guilherme,2
Lucas P\u00e9rez,Adri\u00e1n L\u00f3pez,2
F. Sch\u00e4r,Guilherme,2
Luisinho,M. Krohn-Dehli,2
Albentosa,B\u00f3veda,2
Luisinho,Lucas P\u00e9rez,2
Guilherme,M. Krohn-Dehli,2
Adri\u00e1n L\u00f3pez,Fede Cartabia,1
Albentosa,Adri\u00e1n L\u00f3pez,1
F. Sch\u00e4r,M. Krohn-Dehli,1
Fede Cartabia,Lucas P\u00e9rez,1
M. Krohn-Dehli,Fede Cartabia,1
B\u00f3veda,Lucas P\u00e9rez,1
Carles Gil,Albentosa,1
Lucas P\u00e9rez,Luisinho,1
Fede Cartabia,Carles Gil,1
Albentosa,Fede Cartabia,1
Albentosa,M. Krohn-Dehli,1
Carles Gil,Fede Cartabia,1
Adri\u00e1n L\u00f3pez,B\u00f3veda,1
Carles Gil,M. Krohn-Dehli,1
Adri\u00e1n L\u00f3pez,Albentosa,1
Carles Gil,B\u00f3veda,1
Adri\u00e1n L\u00f3pez,Lucas P\u00e9rez,1
F. Sch\u00e4r,Fede Cartabia,1
B\u00f3veda,Carles Gil,1
Carles Gil,Lucas P\u00e9rez,1
Rub\u00e9n,F. Sch\u00e4r,1
M. Krohn-Dehli,Carles Gil,1
Lucas P\u00e9rez,Fede Cartabia,1
M. Krohn-Dehli,Lucas P\u00e9rez,1
Albentosa,Rub\u00e9n,1
Guilherme,Albentosa,1
Guilherme,Lucas P\u00e9rez,1
Rub\u00e9n,Fede Cartabia,1
F. Sch\u00e4r,Adri\u00e1n L\u00f3pez,1
M. Krohn-Dehli,Luisinho,1
F. Sch\u00e4r,Rub\u00e9n,1
Luisinho,B\u00f3veda,1
Guilherme,Rub\u00e9n,1
Carles Gil,F. Sch\u00e4r,1
Lucas P\u00e9rez,Albentosa,1
Rub\u00e9n,Luisinho,1
Carles Gil,Guilherme,1
Fede Cartabia,Adri\u00e1n L\u00f3pez,1
