Source,Target,Weight
P. Dummett,Kenedy,5
D. Yedlin,J. Shelvey,5
Kenedy,P. Dummett,5
P. Dummett,J. Shelvey,5
D. Gayle,P. Dummett,4
P. Dummett,M. Diam\u00e9,4
J. Shelvey,P. Dummett,4
Ayoze P\u00e9rez,M. Ritchie,4
D. Gayle,Ayoze P\u00e9rez,4
D. Yedlin,F. Lejeune,4
Ayoze P\u00e9rez,P. Dummett,3
M. D\u00fabravka,D. Gayle,3
J. Lascelles,Ayoze P\u00e9rez,3
M. Diam\u00e9,D. Yedlin,3
J. Lascelles,M. Diam\u00e9,3
J. Lascelles,D. Gayle,3
P. Dummett,Ayoze P\u00e9rez,3
P. Dummett,F. Lejeune,2
F. Lejeune,P. Dummett,2
D. Gayle,J. Lascelles,2
P. Dummett,J. Lascelles,2
J. Lascelles,F. Lejeune,2
M. Ritchie,P. Dummett,2
J. Shelvey,M. D\u00fabravka,2
Ayoze P\u00e9rez,M. Diam\u00e9,2
M. Diam\u00e9,M. D\u00fabravka,2
D. Yedlin,M. Ritchie,2
Kenedy,M. Diam\u00e9,2
F. Lejeune,J. Lascelles,2
P. Dummett,D. Gayle,2
F. Lejeune,D. Yedlin,2
F. Lejeune,Kenedy,2
M. Ritchie,Kenedy,2
Ayoze P\u00e9rez,J. Lascelles,2
J. Shelvey,Ayoze P\u00e9rez,2
Kenedy,Ayoze P\u00e9rez,2
M. Diam\u00e9,P. Dummett,2
M. Diam\u00e9,J. Lascelles,2
Kenedy,F. Lejeune,2
M. Ritchie,J. Lascelles,2
J. Shelvey,D. Gayle,2
D. Gayle,M. Ritchie,2
Ayoze P\u00e9rez,D. Gayle,2
F. Lejeune,J. Shelvey,2
J. Shelvey,J. Lascelles,2
J. Shelvey,D. Yedlin,2
J. Shelvey,Kenedy,1
J. Lascelles,M. D\u00fabravka,1
D. Gayle,Kenedy,1
P. Dummett,I. Slimani,1
J. Lascelles,D. Yedlin,1
M. D\u00fabravka,P. Dummett,1
D. Yedlin,P. Dummett,1
M. Diam\u00e9,D. Gayle,1
F. Lejeune,Ayoze P\u00e9rez,1
M. Ritchie,M. Diam\u00e9,1
Ayoze P\u00e9rez,Kenedy,1
Kenedy,D. Gayle,1
F. Lejeune,M. D\u00fabravka,1
J. Shelvey,F. Lejeune,1
Ayoze P\u00e9rez,M. D\u00fabravka,1
M. Ritchie,F. Lejeune,1
J. Shelvey,M. Ritchie,1
Ayoze P\u00e9rez,D. Yedlin,1
I. Slimani,Ayoze P\u00e9rez,1
M. Diam\u00e9,Ayoze P\u00e9rez,1
J. Lascelles,M. Ritchie,1
M. D\u00fabravka,D. Yedlin,1
M. Diam\u00e9,M. Ritchie,1
D. Gayle,J. Shelvey,1
M. D\u00fabravka,Kenedy,1
I. Slimani,J. Shelvey,1
M. Ritchie,J. Shelvey,1
D. Yedlin,M. Diam\u00e9,1
M. Ritchie,D. Yedlin,1
M. Diam\u00e9,J. Shelvey,1
Ayoze P\u00e9rez,I. Slimani,1
M. D\u00fabravka,J. Shelvey,1
Kenedy,D. Yedlin,1
D. Gayle,F. Lejeune,1
F. Lejeune,D. Gayle,1
