Source,Target,Weight
C. Salcedo,D. Abraham,4
T. Tawatha,S. Falette,4
S. Falette,T. Tawatha,4
M. Wolf,C. Salcedo,3
S. Falette,M. Hasebe,2
K. Boateng,S. Haller,2
D. Abraham,M. Wolf,2
D. Abraham,S. Haller,2
M. Ga\u0107inovi\u0107,S. Falette,2
S. Haller,L. Hradecky,2
S. Haller,M. Wolf,2
L. Hradecky,C. Salcedo,2
S. Haller,M. Hasebe,1
M. Ga\u0107inovi\u0107,M. Wolf,1
L. Jovi\u0107,M. Wolf,1
S. Haller,J. Willems,1
L. Jovi\u0107,T. Tawatha,1
S. Falette,M. Ga\u0107inovi\u0107,1
S. Falette,D. Abraham,1
T. Tawatha,L. Jovi\u0107,1
C. Salcedo,M. Wolf,1
J. Willems,A. Rebi\u0107,1
S. Haller,S. Falette,1
M. Hasebe,S. Falette,1
M. Wolf,M. Ga\u0107inovi\u0107,1
L. Hradecky,S. Haller,1
C. Salcedo,K. Boateng,1
D. Abraham,S. Falette,1
M. Hasebe,L. Jovi\u0107,1
M. Hasebe,S. Haller,1
M. Wolf,L. Jovi\u0107,1
S. Falette,M. Wolf,1
M. Wolf,D. Abraham,1
M. Ga\u0107inovi\u0107,T. Tawatha,1
M. Hasebe,L. Hradecky,1
T. Tawatha,D. Abraham,1
T. Tawatha,C. Salcedo,1
K. Boateng,M. Ga\u0107inovi\u0107,1
L. Jovi\u0107,C. Salcedo,1
M. Wolf,K. Boateng,1
M. Wolf,M. Hasebe,1
M. Hasebe,M. Wolf,1
S. Haller,T. Tawatha,1
M. Hasebe,M. Ga\u0107inovi\u0107,1
M. Wolf,S. Haller,1
C. Salcedo,S. Falette,1
S. Falette,K. Boateng,1
L. Hradecky,S. Falette,1
A. Rebi\u0107,S. Haller,1
C. Salcedo,L. Hradecky,1
T. Tawatha,M. Hasebe,1
D. Abraham,C. Salcedo,1
D. Abraham,T. Tawatha,1
