Source,Target,Weight
G. Pezzella,Vitor Hugo,2
J. Veretout,V. Laurini,2
G. Pezzella,J. Veretout,2
V. Eysseric,Vitor Hugo,2
M. Olivera,G. Simeone,2
V. Laurini,G. Pezzella,2
Vitor Hugo,M. Olivera,2
J. Veretout,S. Crist\u00f3foro,1
S. Crist\u00f3foro,Vitor Hugo,1
M. Sportiello,Vitor Hugo,1
J. Veretout,R. Saponara,1
S. Crist\u00f3foro,V. Eysseric,1
R. Saponara,S. Crist\u00f3foro,1
Vitor Hugo,G. Pezzella,1
S. Crist\u00f3foro,J. Veretout,1
R. Saponara,F. Chiesa,1
F. Chiesa,R. Saponara,1
G. Simeone,R. Saponara,1
Vitor Hugo,M. Sportiello,1
Vitor Hugo,V. Laurini,1
V. Eysseric,J. Veretout,1
R. Saponara,V. Eysseric,1
M. Olivera,V. Eysseric,1
V. Eysseric,M. Olivera,1
Vitor Hugo,V. Eysseric,1
G. Simeone,V. Eysseric,1
V. Laurini,J. Veretout,1
J. Veretout,G. Pezzella,1
