Source,Target,Weight
P. Verhaegh,Y. Mall\u0131,11
M. Arnold,P. Verhaegh,7
Y. Gerhardt,M. Arnold,5
Y. Gerhardt,P. Ntep,5
Y. Gerhardt,F. Uduokhai,5
Y. Mall\u0131,D. Didavi,4
Y. Mall\u0131,Y. Gerhardt,4
Y. Mall\u0131,P. Verhaegh,4
F. Uduokhai,Y. Gerhardt,4
P. Ntep,D. Didavi,4
Camacho,Y. Gerhardt,4
D. Origi,Y. Mall\u0131,3
M. Arnold,F. Uduokhai,3
F. Uduokhai,K. Casteels,3
Y. Mall\u0131,Camacho,3
Y. Gerhardt,D. Origi,3
K. Casteels,D. Origi,3
P. Verhaegh,R. Knoche,3
M. Arnold,R. Knoche,3
P. Verhaegh,D. Origi,3
D. Didavi,Y. Mall\u0131,3
R. Knoche,F. Uduokhai,3
J. Guilavogui,Y. Mall\u0131,3
R. Knoche,D. Didavi,3
Y. Mall\u0131,M. Arnold,3
P. Ntep,Y. Gerhardt,3
Y. Mall\u0131,R. Knoche,3
D. Didavi,P. Verhaegh,3
M. Arnold,Y. Mall\u0131,3
P. Verhaegh,J. Guilavogui,2
J. Guilavogui,M. Arnold,2
D. Didavi,M. Arnold,2
Camacho,P. Verhaegh,2
D. Didavi,P. Ntep,2
P. Ntep,M. Arnold,2
D. Didavi,F. Uduokhai,2
Camacho,K. Casteels,2
Y. Mall\u0131,J. Guilavogui,2
D. Origi,P. Ntep,2
Y. Mall\u0131,F. Uduokhai,2
R. Knoche,M. Arnold,2
F. Uduokhai,M. Arnold,2
D. Origi,Y. Gerhardt,2
M. Arnold,D. Didavi,2
Camacho,M. Arnold,2
R. Knoche,J. Guilavogui,2
M. Arnold,Camacho,2
Camacho,D. Origi,2
D. Origi,D. Didavi,2
D. Didavi,J. Guilavogui,2
P. Verhaegh,D. Didavi,2
M. Arnold,Y. Gerhardt,2
R. Knoche,P. Verhaegh,2
D. Didavi,Y. Gerhardt,2
J. Guilavogui,P. Verhaegh,2
K. Casteels,R. Knoche,2
K. Casteels,Y. Gerhardt,1
Y. Gerhardt,J. Guilavogui,1
F. Uduokhai,P. Verhaegh,1
K. Casteels,P. Verhaegh,1
D. Origi,M. Arnold,1
Y. Gerhardt,Camacho,1
R. Knoche,Camacho,1
J. Guilavogui,Y. Gerhardt,1
R. Knoche,D. Origi,1
D. Origi,J. Guilavogui,1
D. Didavi,Camacho,1
P. Verhaegh,Camacho,1
F. Uduokhai,D. Origi,1
D. Didavi,K. Casteels,1
J. Guilavogui,P. Ntep,1
D. Origi,Camacho,1
F. Uduokhai,Y. Mall\u0131,1
Camacho,R. Knoche,1
Y. Gerhardt,D. Didavi,1
R. Knoche,Y. Mall\u0131,1
P. Ntep,Y. Mall\u0131,1
F. Uduokhai,R. Knoche,1
D. Origi,R. Knoche,1
P. Ntep,R. Knoche,1
P. Verhaegh,Y. Gerhardt,1
M. Arnold,D. Origi,1
Y. Mall\u0131,P. Ntep,1
K. Casteels,M. Arnold,1
P. Ntep,Camacho,1
D. Origi,K. Casteels,1
F. Uduokhai,Camacho,1
K. Casteels,Camacho,1
Y. Gerhardt,K. Casteels,1
Y. Gerhardt,R. Knoche,1
Y. Mall\u0131,K. Casteels,1
F. Uduokhai,P. Ntep,1
K. Casteels,Y. Mall\u0131,1
R. Knoche,K. Casteels,1
P. Verhaegh,M. Arnold,1
Y. Gerhardt,P. Verhaegh,1
