Source,Target,Weight
J. Palomino,J. Ili\u010di\u0107,4
M. de Roon,J. Ili\u010di\u0107,3
J. Ili\u010di\u0107,L. Spinazzola,3
J. Kurti\u010d,M. de Roon,3
M. Caldara,J. Palomino,3
J. Ili\u010di\u0107,R. Freuler,2
L. Spinazzola,J. Palomino,2
J. Kurti\u010d,T. Castagne,2
J. Ili\u010di\u0107,T. Castagne,2
M. de Roon,T. Castagne,2
J. Ili\u010di\u0107,A. G\u00f3mez,2
M. de Roon,Rafael Tol\u00f3i,2
M. de Roon,J. Kurti\u010d,2
J. Palomino,M. Caldara,2
Rafael Tol\u00f3i,J. Ili\u010di\u0107,2
J. Kurti\u010d,Rafael Tol\u00f3i,2
T. Castagne,M. de Roon,2
R. Freuler,J. Palomino,2
A. G\u00f3mez,R. Freuler,1
J. Ili\u010di\u0107,M. de Roon,1
M. Caldara,J. Kurti\u010d,1
J. Kurti\u010d,J. Ili\u010di\u0107,1
M. Caldara,R. Freuler,1
A. G\u00f3mez,Rafael Tol\u00f3i,1
E. Berisha,A. G\u00f3mez,1
J. Palomino,A. G\u00f3mez,1
A. G\u00f3mez,J. Kurti\u010d,1
M. Caldara,Rafael Tol\u00f3i,1
L. Spinazzola,J. Ili\u010di\u0107,1
M. de Roon,A. G\u00f3mez,1
L. Spinazzola,J. Kurti\u010d,1
R. Freuler,M. Caldara,1
R. Freuler,M. de Roon,1
T. Castagne,J. Ili\u010di\u0107,1
E. Berisha,J. Palomino,1
T. Castagne,R. Freuler,1
Rafael Tol\u00f3i,M. Caldara,1
A. G\u00f3mez,M. Caldara,1
L. Spinazzola,M. de Roon,1
T. Castagne,Rafael Tol\u00f3i,1
T. Castagne,E. Berisha,1
M. Caldara,L. Spinazzola,1
Rafael Tol\u00f3i,M. de Roon,1
J. Palomino,E. Berisha,1
A. G\u00f3mez,M. de Roon,1
L. Spinazzola,R. Freuler,1
J. Ili\u010di\u0107,J. Kurti\u010d,1
R. Freuler,T. Castagne,1
J. Ili\u010di\u0107,M. Caldara,1
A. G\u00f3mez,J. Ili\u010di\u0107,1
J. Kurti\u010d,M. Caldara,1
J. Ili\u010di\u0107,J. Palomino,1
R. Freuler,A. G\u00f3mez,1
J. Palomino,R. Freuler,1
Rafael Tol\u00f3i,J. Palomino,1
J. Palomino,L. Spinazzola,1
Rafael Tol\u00f3i,L. Spinazzola,1
Rafael Tol\u00f3i,J. Kurti\u010d,1
R. Freuler,Rafael Tol\u00f3i,1
T. Castagne,J. Kurti\u010d,1
Rafael Tol\u00f3i,R. Freuler,1
