Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
L. Milivojevi\u0107,46,0,0,0,1,0,1
T. Fosu-Mensah,78,1,0,0,0,0,1
W. Hennessey,90,0,0,1,0,0,1
J. Ward,90,1,0,0,0,0,1
P. van Aanholt,90,1,0,0,0,1,0
J. Puncheon,90,0,0,0,1,1,0
S. Dann,90,1,0,0,0,0,1
J. Riedewald,90,1,0,0,0,1,0
C. Benteke,90,0,1,0,0,0,1
R. Loftus-Cheek,90,0,0,0,1,0,1
W. Zaha,90,0,0,0,1,0,1
A. Townsend,44,0,0,0,1,1,0
J. Tomkins,12,1,0,0,0,0,1
