Source,Target,Weight
Aritz Elustondo,G. Rulli,6
Xabi Prieto,Odriozola,6
Illarramendi,Zurutuza,5
K\u00e9vin Rodrigues,Zurutuza,5
Odriozola,A. Januzaj,5
A. Januzaj,Aritz Elustondo,4
G. Rulli,Illarramendi,4
Aritz Elustondo,A. Januzaj,4
Odriozola,Aritz Elustondo,4
Zurutuza,Willian Jos\u00e9,4
A. Januzaj,Odriozola,4
Illarramendi,Juanmi,3
Aritz Elustondo,Odriozola,3
Odriozola,Illarramendi,3
Zurutuza,Xabi Prieto,3
Odriozola,Xabi Prieto,3
Willian Jos\u00e9,K\u00e9vin Rodrigues,3
A. Januzaj,Xabi Prieto,3
Juanmi,A. Januzaj,2
Willian Jos\u00e9,Zurutuza,2
Xabi Prieto,A. Januzaj,2
K\u00e9vin Rodrigues,Juanmi,2
Juanmi,K\u00e9vin Rodrigues,2
\u00cd\u00f1igo Mart\u00ednez,Aritz Elustondo,2
Illarramendi,Willian Jos\u00e9,2
Willian Jos\u00e9,Illarramendi,2
Aritz Elustondo,\u00cd\u00f1igo Mart\u00ednez,2
Odriozola,Willian Jos\u00e9,2
\u00cd\u00f1igo Mart\u00ednez,Illarramendi,2
Zurutuza,A. Januzaj,2
Zurutuza,Odriozola,2
Illarramendi,\u00cd\u00f1igo Mart\u00ednez,2
Zurutuza,Aritz Elustondo,2
Illarramendi,G. Rulli,2
Aritz Elustondo,Xabi Prieto,2
Xabi Prieto,Illarramendi,2
G. Rulli,Aritz Elustondo,2
A. Januzaj,\u00cd\u00f1igo Mart\u00ednez,2
Xabi Prieto,Zurutuza,2
Illarramendi,Aritz Elustondo,2
\u00cd\u00f1igo Mart\u00ednez,K\u00e9vin Rodrigues,2
Zurutuza,Illarramendi,2
K\u00e9vin Rodrigues,A. Januzaj,1
Illarramendi,Odriozola,1
Willian Jos\u00e9,Xabi Prieto,1
Aritz Elustondo,Juanmi,1
Xabi Prieto,Willian Jos\u00e9,1
Zurutuza,K\u00e9vin Rodrigues,1
Odriozola,Zurutuza,1
Willian Jos\u00e9,A. Januzaj,1
G. Rulli,Zurutuza,1
Xabi Prieto,Aritz Elustondo,1
A. Januzaj,Juanmi,1
Juanmi,Odriozola,1
K\u00e9vin Rodrigues,Xabi Prieto,1
K\u00e9vin Rodrigues,Illarramendi,1
A. Januzaj,K\u00e9vin Rodrigues,1
\u00cd\u00f1igo Mart\u00ednez,G. Rulli,1
Juanmi,Zurutuza,1
Willian Jos\u00e9,G. Rulli,1
G. Rulli,K\u00e9vin Rodrigues,1
A. Januzaj,Illarramendi,1
Illarramendi,K\u00e9vin Rodrigues,1
Zurutuza,G. Rulli,1
\u00cd\u00f1igo Mart\u00ednez,Willian Jos\u00e9,1
Odriozola,\u00cd\u00f1igo Mart\u00ednez,1
Willian Jos\u00e9,Aritz Elustondo,1
K\u00e9vin Rodrigues,Odriozola,1
G. Rulli,\u00cd\u00f1igo Mart\u00ednez,1
G. Rulli,Willian Jos\u00e9,1
Aritz Elustondo,K\u00e9vin Rodrigues,1
K\u00e9vin Rodrigues,Aritz Elustondo,1
\u00cd\u00f1igo Mart\u00ednez,Odriozola,1
Zurutuza,\u00cd\u00f1igo Mart\u00ednez,1
Juanmi,Illarramendi,1
G. Rulli,Xabi Prieto,1
