Source,Target,Weight
L. Castro,N. Rigoni,4
S. Sorrentino,M. Gobbi,4
I. Radovanovi\u0107,D. Dainelli,3
D. Dainelli,F. Cacciatore,3
A. Gamberini,I. Radovanovi\u0107,3
F. Cacciatore,S. Sorrentino,2
N. Rigoni,M. Gobbi,2
M. Gobbi,N. Rigoni,2
M. Gobbi,S. Pellissier,2
F. Cacciatore,M. Gobbi,2
N. Rigoni,L. Castro,2
M. Gobbi,R. Inglese,1
F. Cacciatore,D. Dainelli,1
D. Dainelli,S. Sorrentino,1
N. Rigoni,S. Sorrentino,1
S. Sorrentino,F. Cacciatore,1
V. Birsa,L. Castro,1
M. Gobbi,S. Sorrentino,1
D. Dainelli,A. Gamberini,1
M. L\u00e9ris,D. Dainelli,1
D. Dainelli,M. Gobbi,1
P. Hetemaj,A. Gamberini,1
L. Castro,S. Sorrentino,1
M. Gobbi,P. Hetemaj,1
M. Gobbi,L. Castro,1
N. Rigoni,M. L\u00e9ris,1
S. Sorrentino,A. Gamberini,1
R. Inglese,F. Cacciatore,1
S. Pellissier,L. Castro,1
M. Gobbi,A. Gamberini,1
A. Gamberini,N. Rigoni,1
S. Pellissier,V. Birsa,1
