Source,Target,Weight
M. \u0160kriniar,M. Brozovi\u0107,2
Jo\u00e3o Cancelo,A. Candreva,2
A. Candreva,Jo\u00e3o Cancelo,2
S. Handanovi\u010d,Jo\u00e3o Cancelo,1
M. Brozovi\u0107,A. Candreva,1
M. Brozovi\u0107,Jo\u00e3o Cancelo,1
Rafinha,M. Brozovi\u0107,1
M. \u0160kriniar,M. Icardi,1
A. Candreva,M. Icardi,1
D. D'Ambrosio,Rafinha,1
A. Candreva,R. Gagliardini,1
Jo\u00e3o Cancelo,M. \u0160kriniar,1
M. Brozovi\u0107,D. D'Ambrosio,1
M. Icardi,Jo\u00e3o Miranda,1
R. Gagliardini,Jo\u00e3o Cancelo,1
Jo\u00e3o Miranda,M. \u0160kriniar,1
Jo\u00e3o Miranda,Rafinha,1
R. Gagliardini,Jo\u00e3o Miranda,1
Jo\u00e3o Cancelo,M. Icardi,1
Jo\u00e3o Cancelo,R. Gagliardini,1
M. Icardi,S. Handanovi\u010d,1
Rafinha,M. \u0160kriniar,1
R. Gagliardini,A. Candreva,1
