Source,Target,Weight
J. Baumgartlinger,C. Ar\u00e1nguiz,2
J. Brandt,J. Baumgartlinger,2
J. Tah,Wendell,2
C. Ar\u00e1nguiz,J. Tah,2
K. Havertz,J. Baumgartlinger,2
L. Bender,K. Havertz,1
J. Tah,C. Ar\u00e1nguiz,1
P. Retsos,K. Havertz,1
J. Baumgartlinger,K. Havertz,1
Wendell,L. Bailey,1
J. Baumgartlinger,L. Bender,1
P. Retsos,L. Bender,1
C. Ar\u00e1nguiz,P. Retsos,1
K. Volland,C. Ar\u00e1nguiz,1
Wendell,J. Brandt,1
J. Tah,P. Retsos,1
K. Havertz,L. Bailey,1
L. Bender,K. Volland,1
J. Tah,J. Baumgartlinger,1
L. Bailey,C. Ar\u00e1nguiz,1
C. Ar\u00e1nguiz,Wendell,1
J. Baumgartlinger,J. Tah,1
C. Ar\u00e1nguiz,J. Brandt,1
P. Retsos,J. Tah,1
L. Bailey,J. Brandt,1
J. Brandt,L. Bailey,1
J. Baumgartlinger,P. Retsos,1
Wendell,J. Tah,1
