Source,Target,Weight
J. Gim\u00e9nez,Y. Carrasco,5
L. Hern\u00e1ndez,Sa\u00fal,4
S. Savi\u0107,J. Gim\u00e9nez,4
J. Gim\u00e9nez,S. Savi\u0107,3
Sa\u00fal,L. Hern\u00e1ndez,3
Thomas,Koke,2
Y. Carrasco,Thomas,2
Sa\u00fal,S. Savi\u0107,2
S. Savi\u0107,Gabi,2
J. Oblak,J. Gim\u00e9nez,2
Gabi,S. Savi\u0107,2
Y. Carrasco,Sa\u00fal,2
Gabi,Thomas,2
Koke,L. Hern\u00e1ndez,2
L. Hern\u00e1ndez,D. God\u00edn,2
D. God\u00edn,Koke,2
Gabi,D. God\u00edn,2
D. God\u00edn,Gabi,2
L. Hern\u00e1ndez,Gabi,1
Thomas,L. Hern\u00e1ndez,1
D. God\u00edn,J. Oblak,1
Sa\u00fal,Fernando Torres,1
Gabi,J. Gim\u00e9nez,1
Y. Carrasco,J. Gim\u00e9nez,1
Fernando Torres,D. God\u00edn,1
J. Gim\u00e9nez,L. Hern\u00e1ndez,1
L. Hern\u00e1ndez,Fernando Torres,1
J. Gim\u00e9nez,Thomas,1
Sa\u00fal,Thomas,1
Gabi,L. Hern\u00e1ndez,1
D. God\u00edn,S. Savi\u0107,1
J. Gim\u00e9nez,Fernando Torres,1
S. Savi\u0107,L. Hern\u00e1ndez,1
Y. Carrasco,Koke,1
Thomas,Gabi,1
D. God\u00edn,L. Hern\u00e1ndez,1
Koke,J. Gim\u00e9nez,1
Thomas,Sa\u00fal,1
Sa\u00fal,D. God\u00edn,1
Thomas,J. Gim\u00e9nez,1
L. Hern\u00e1ndez,Thomas,1
L. Hern\u00e1ndez,Koke,1
Koke,Sa\u00fal,1
Sa\u00fal,Gabi,1
Fernando Torres,J. Oblak,1
Koke,Thomas,1
Koke,Gabi,1
Y. Carrasco,D. God\u00edn,1
Thomas,Y. Carrasco,1
S. Savi\u0107,Sa\u00fal,1
D. God\u00edn,J. Gim\u00e9nez,1
Fernando Torres,Y. Carrasco,1
S. Savi\u0107,D. God\u00edn,1
