Source,Target,Weight
A. Nyom,M. Phillips,4
M. Phillips,A. Nyom,2
C. Dawson,A. Nyom,2
J. Rodriguez,C. Dawson,2
J. Livermore,J. Rodriguez,1
A. Nyom,J. McClean,1
S. Field,C. Yacob,1
C. Dawson,Ahmed Hegazy,1
C. Brunt,S. Field,1
J. Rodriguez,A. Nyom,1
C. Brunt,B. Foster,1
C. Dawson,C. Brunt,1
Ahmed Hegazy,C. Dawson,1
C. Yacob,C. Brunt,1
M. Phillips,C. Brunt,1
C. Brunt,J. Rodriguez,1
S. Field,C. Dawson,1
C. Yacob,A. Nyom,1
J. Rodriguez,J. Livermore,1
J. Rodriguez,M. Phillips,1
J. McClean,C. Brunt,1
A. Nyom,C. Yacob,1
M. Phillips,Ahmed Hegazy,1
B. Foster,J. Rodriguez,1
Ahmed Hegazy,J. Rodriguez,1
Ahmed Hegazy,C. Yacob,1
M. Phillips,J. Rodriguez,1
C. Brunt,Ahmed Hegazy,1
