Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
A. Rebi\u0107,68,0,1,0,0,0,1
K. Boateng,74,0,0,0,1,0,1
M. Ga\u0107inovi\u0107,90,0,0,0,1,0,1
D. Abraham,90,1,0,0,0,0,1
S. Haller,90,0,1,0,0,0,1
T. Chandler,90,1,0,0,0,0,1
L. Hradecky,90,0,0,1,0,0,1
T. Tawatha,90,1,0,0,0,1,0
G. Fernandes,90,0,0,0,1,0,1
S. Falette,90,1,0,0,0,1,0
M. Hasebe,90,0,0,0,1,0,1
J. de Guzm\u00e1n,22,0,0,0,1,0,1
M. Wolf,16,0,0,0,1,0,1
M. Russ,1,1,0,0,0,0,1
