Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
J. McArthur,69,0,0,0,1,0,1
R. Loftus-Cheek,78,0,0,0,1,0,1
Y. Cabaye,90,0,0,0,1,0,1
W. Hennessey,90,0,0,1,0,0,1
J. Ward,90,1,0,0,0,0,1
J. Schlupp,90,1,0,0,0,1,0
A. Townsend,90,0,0,0,1,1,0
T. Fosu-Mensah,90,1,0,0,0,0,1
J. Puncheon,90,0,0,0,1,1,0
S. Dann,90,1,0,0,0,0,1
C. Benteke,90,0,1,0,0,0,1
L. Milivojevi\u0107,21,0,0,0,1,0,1
B. Sako,12,0,0,0,1,1,0
