Source,Target,Weight
M. Poundj\u00e9,N. de Pr\u00e9ville,6
Y. Sabaly,L. Lerager,2
N. de Pr\u00e9ville,Y. Sabaly,2
J. Kound\u00e9,Y. Sabaly,2
L. Lerager,S. Me\u00eft\u00e9,2
J. Pla\u0161il,Malcom,2
N. de Pr\u00e9ville,J. Pla\u0161il,2
P. Baysse,G. Laborde,2
S. Me\u00eft\u00e9,J. Pla\u0161il,2
J. Pla\u0161il,M. Poundj\u00e9,2
N. de Pr\u00e9ville,G. Laborde,2
G. Laborde,J. Pla\u0161il,2
P. Baysse,N. de Pr\u00e9ville,2
Y. Sabaly,J. Kound\u00e9,2
Y. Sabaly,Malcom,1
N. de Pr\u00e9ville,P. Baysse,1
Malcom,S. Me\u00eft\u00e9,1
Malcom,Y. Sabaly,1
G. Laborde,M. Poundj\u00e9,1
Y. Sabaly,J. Pla\u0161il,1
P. Baysse,M. Poundj\u00e9,1
J. Kound\u00e9,P. Baysse,1
G. Laborde,P. Baysse,1
P. Baysse,J. Kound\u00e9,1
J. Kound\u00e9,J. Pla\u0161il,1
G. Laborde,J. Kound\u00e9,1
S. Me\u00eft\u00e9,M. Poundj\u00e9,1
J. Pla\u0161il,Y. Sabaly,1
L. Lerager,P. Baysse,1
J. Pla\u0161il,P. Baysse,1
G. Laborde,Y. Sabaly,1
J. Pla\u0161il,L. Lerager,1
N. de Pr\u00e9ville,S. Me\u00eft\u00e9,1
M. Poundj\u00e9,G. Laborde,1
J. Pla\u0161il,J. Kound\u00e9,1
N. de Pr\u00e9ville,M. Poundj\u00e9,1
S. Me\u00eft\u00e9,G. Laborde,1
J. Kound\u00e9,Malcom,1
Malcom,P. Baysse,1
Malcom,M. Poundj\u00e9,1
