Source,Target,Weight
G. Xhaka,H. Mkhitaryan,2
G. Xhaka,Beller\u00edn,2
G. Xhaka,A. Maitland-Niles,2
R. Nelson,G. Xhaka,2
Beller\u00edn,H. Mkhitaryan,2
G. Xhaka,A. Iwobi,2
A. Iwobi,A. Maitland-Niles,2
H. Mkhitaryan,G. Xhaka,2
S. Kola\u0161inac,R. Nelson,1
S. Kola\u0161inac,G. Xhaka,1
Beller\u00edn,G. Xhaka,1
A. Maitland-Niles,A. Iwobi,1
G. Xhaka,R. Nelson,1
H. Mkhitaryan,Beller\u00edn,1
Beller\u00edn,P. Aubameyang,1
D. Ospina,G. Xhaka,1
A. Maitland-Niles,Beller\u00edn,1
A. Iwobi,S. Kola\u0161inac,1
S. Kola\u0161inac,A. Iwobi,1
G. Xhaka,C. Chambers,1
A. Maitland-Niles,S. Kola\u0161inac,1
Beller\u00edn,A. Maitland-Niles,1
C. Chambers,Beller\u00edn,1
C. Chambers,G. Xhaka,1
A. Maitland-Niles,R. Nelson,1
H. Mkhitaryan,C. Chambers,1
A. Maitland-Niles,H. Mkhitaryan,1
R. Nelson,S. Kola\u0161inac,1
A. Iwobi,G. Xhaka,1
S. Kola\u0161inac,C. Chambers,1
P. Aubameyang,G. Xhaka,1
C. Chambers,A. Maitland-Niles,1
G. Xhaka,S. Kola\u0161inac,1
A. Maitland-Niles,G. Xhaka,1
