Source,Target,Weight
J. Kimmich,A. Vidal,4
Rafinha,A. Vidal,2
A. Vidal,M. Hummels,2
A. Vidal,Rafinha,2
A. Vidal,J. Kimmich,2
N. S\u00fcle,Rafinha,1
R. Lewandowski,J. Kimmich,1
M. Hummels,N. S\u00fcle,1
Javi Mart\u00ednez,A. Robben,1
Rafinha,Javi Mart\u00ednez,1
A. Vidal,Javi Mart\u00ednez,1
Javi Mart\u00ednez,N. S\u00fcle,1
Rafinha,R. Lewandowski,1
R. Lewandowski,Javi Mart\u00ednez,1
J. Kimmich,Javi Mart\u00ednez,1
N. S\u00fcle,J. Kimmich,1
Javi Mart\u00ednez,J. Kimmich,1
Javi Mart\u00ednez,A. Vidal,1
A. Robben,J. Kimmich,1
J. Kimmich,R. Lewandowski,1
M. Hummels,Rafinha,1
