Source,Target,Weight
H. Kane,J. Vertonghen,2
J. Vertonghen,B. Davies,2
E. Dier,B. Davies,1
E. Dier,C. Eriksen,1
M. Demb\u00e9l\u00e9,E. Dier,1
H. Kane,E. Dier,1
D. S\u00e1nchez,J. Vertonghen,1
B. Davies,M. Demb\u00e9l\u00e9,1
D. Alli,M. Demb\u00e9l\u00e9,1
D. S\u00e1nchez,C. Eriksen,1
J. Vertonghen,D. S\u00e1nchez,1
J. Vertonghen,H. Lloris,1
H. Lloris,D. S\u00e1nchez,1
M. Demb\u00e9l\u00e9,B. Davies,1
B. Davies,H. Kane,1
D. S\u00e1nchez,M. Demb\u00e9l\u00e9,1
M. Demb\u00e9l\u00e9,J. Vertonghen,1
S. Aurier,D. S\u00e1nchez,1
J. Vertonghen,M. Demb\u00e9l\u00e9,1
B. Davies,J. Vertonghen,1
H. Kane,Son Heung-Min,1
C. Eriksen,H. Kane,1
H. Lloris,H. Kane,1
C. Eriksen,S. Aurier,1
M. Demb\u00e9l\u00e9,D. Alli,1
B. Davies,H. Lloris,1
