Source,Target,Weight
Thiago Alc\u00e2ntara,Rafinha,3
Rafinha,Thiago Alc\u00e2ntara,3
A. Robben,Thiago Alc\u00e2ntara,2
Thiago Alc\u00e2ntara,F. Rib\u00e9ry,2
C. Tolisso,Juan Bernat,2
Javi Mart\u00ednez,C. Tolisso,2
Juan Bernat,F. Rib\u00e9ry,2
A. Robben,S. Rudy,2
F. Rib\u00e9ry,Thiago Alc\u00e2ntara,2
S. Rudy,A. Robben,2
Thiago Alc\u00e2ntara,Juan Bernat,2
Javi Mart\u00ednez,Rafinha,2
C. Tolisso,S. Rudy,1
N. S\u00fcle,Juan Bernat,1
Juan Bernat,Thiago Alc\u00e2ntara,1
S. Wagner,S. Rudy,1
S. Rudy,Rafinha,1
F. Rib\u00e9ry,N. S\u00fcle,1
Javi Mart\u00ednez,S. Rudy,1
N. S\u00fcle,Thiago Alc\u00e2ntara,1
Juan Bernat,N. S\u00fcle,1
F. Rib\u00e9ry,Juan Bernat,1
N. S\u00fcle,Javi Mart\u00ednez,1
Juan Bernat,A. Robben,1
A. Robben,Javi Mart\u00ednez,1
Rafinha,A. Robben,1
S. Rudy,C. Tolisso,1
N. S\u00fcle,A. Robben,1
S. Rudy,Javi Mart\u00ednez,1
Thiago Alc\u00e2ntara,A. Robben,1
Javi Mart\u00ednez,N. S\u00fcle,1
C. Tolisso,Javi Mart\u00ednez,1
Juan Bernat,C. Tolisso,1
F. Rib\u00e9ry,Javi Mart\u00ednez,1
Thiago Alc\u00e2ntara,C. Tolisso,1
Rafinha,S. Rudy,1
S. Wagner,Juan Bernat,1
S. Rudy,S. Wagner,1
Rafinha,Javi Mart\u00ednez,1
C. Tolisso,F. Rib\u00e9ry,1
Juan Bernat,S. Wagner,1
A. Robben,N. S\u00fcle,1
