Source,Target,Weight
B. Srarfi,P. Burner,3
W. Cyprien,B. Srarfi,2
P. Burner,B. Srarfi,2
J. Seri,J. Makengo,2
R. Coly,Dante,2
B. Srarfi,P. Lees Melou,2
P. Burner,W. Cyprien,2
J. Makengo,J. Seri,1
R. Coly,J. Makengo,1
W. Cyprien,J. Seri,1
J. Seri,B. Srarfi,1
M. Balotelli,M. Sarr,1
J. Makengo,P. Lees Melou,1
Dante,P. Burner,1
P. Burner,J. Seri,1
B. Srarfi,W. Cyprien,1
P. Lees Melou,R. Coly,1
P. Lees Melou,J. Seri,1
J. Seri,M. Balotelli,1
W. Cyprien,P. Burner,1
Dante,B. Srarfi,1
J. Seri,R. Coly,1
M. Balotelli,B. Srarfi,1
W. Ben\u00edtez,M. Balotelli,1
R. Coly,W. Cyprien,1
R. Coly,M. Balotelli,1
R. Coly,J. Seri,1
P. Burner,R. Coly,1
B. Srarfi,W. Ben\u00edtez,1
M. Sarr,R. Coly,1
J. Makengo,W. Cyprien,1
W. Cyprien,R. Coly,1
P. Lees Melou,P. Burner,1
