Source,Target,Weight
K. Glik,D. Sidib\u00e9,7
R. Ghezzal,D. Sidib\u00e9,6
D. Suba\u0161i\u0107,K. Glik,5
K. Glik,Fabinho,4
Jemerson,K. Glik,4
Fabinho,R. Ghezzal,4
D. Sidib\u00e9,R. Ghezzal,4
Fabinho,K. Glik,3
R. Falcao,D. Sidib\u00e9,3
Fabinho,D. Sidib\u00e9,3
Jemerson,K. N'Doram,3
D. Sidib\u00e9,Jo\u00e3o Moutinho,3
R. Falcao,Fabinho,3
D. Sidib\u00e9,K. Glik,3
D. Sidib\u00e9,R. Falcao,3
K. N'Doram,Jo\u00e3o Moutinho,3
K. Glik,Jemerson,3
D. Sidib\u00e9,Fabinho,3
Jorge,D. Suba\u0161i\u0107,3
Jo\u00e3o Moutinho,Fabinho,2
Rony Lopes,D. Sidib\u00e9,2
Fabinho,Jorge,2
Jo\u00e3o Moutinho,K. Glik,2
D. Sidib\u00e9,K. N'Doram,2
R. Ghezzal,Fabinho,2
Fabinho,K. N'Doram,2
D. Sidib\u00e9,Jemerson,2
R. Falcao,Jo\u00e3o Moutinho,2
D. Sidib\u00e9,Jorge,2
Jo\u00e3o Moutinho,Jorge,2
K. N'Doram,Jemerson,2
K. Glik,K. N'Doram,2
R. Falcao,K. Glik,2
Rony Lopes,D. Suba\u0161i\u0107,2
R. Ghezzal,Jo\u00e3o Moutinho,2
K. Glik,R. Ghezzal,2
Rony Lopes,Jemerson,2
D. Suba\u0161i\u0107,R. Falcao,2
Jorge,Rony Lopes,2
K. N'Doram,Rony Lopes,2
Jo\u00e3o Moutinho,R. Ghezzal,1
R. Ghezzal,R. Falcao,1
K. N'Doram,Fabinho,1
Jo\u00e3o Moutinho,D. Sidib\u00e9,1
Jorge,K. N'Doram,1
Jemerson,Jorge,1
R. Falcao,D. Suba\u0161i\u0107,1
K. Glik,Rony Lopes,1
Jo\u00e3o Moutinho,Jemerson,1
Jorge,Jo\u00e3o Moutinho,1
K. N'Doram,Jorge,1
Jo\u00e3o Moutinho,Rony Lopes,1
K. N'Doram,R. Falcao,1
R. Ghezzal,K. Glik,1
Jemerson,R. Falcao,1
Fabinho,Rony Lopes,1
Jorge,Jemerson,1
Jemerson,D. Suba\u0161i\u0107,1
Jo\u00e3o Moutinho,R. Falcao,1
R. Ghezzal,Jemerson,1
R. Falcao,R. Ghezzal,1
D. Suba\u0161i\u0107,R. Ghezzal,1
Rony Lopes,R. Falcao,1
K. Glik,R. Falcao,1
Jo\u00e3o Moutinho,D. Suba\u0161i\u0107,1
Jemerson,Jo\u00e3o Moutinho,1
