Source,Target,Weight
M. Pjani\u0107,Douglas Costa,4
K. Asamoah,A. Barzagli,4
M. Pjani\u0107,G. Higua\u00edn,3
M. Pjani\u0107,A. Barzagli,3
M. De Sciglio,M. Pjani\u0107,3
M. De Sciglio,Douglas Costa,3
Douglas Costa,S. Sturaro,3
Douglas Costa,S. Khedira,3
M. De Sciglio,M. Benatia,2
M. Benatia,M. De Sciglio,2
M. Benatia,Douglas Costa,2
A. Barzagli,M. Pjani\u0107,2
S. Khedira,M. De Sciglio,2
M. Mand\u017euki\u0107,M. Pjani\u0107,2
Douglas Costa,K. Asamoah,2
Douglas Costa,M. Pjani\u0107,2
S. Sturaro,M. Pjani\u0107,2
A. Barzagli,W. Szcz\u0119sny,2
K. Asamoah,M. De Sciglio,1
G. Higua\u00edn,S. Khedira,1
S. Sturaro,Douglas Costa,1
M. Mand\u017euki\u0107,M. De Sciglio,1
G. Higua\u00edn,M. Pjani\u0107,1
M. Pjani\u0107,K. Asamoah,1
A. Barzagli,Douglas Costa,1
M. Pjani\u0107,M. Benatia,1
S. Khedira,M. Pjani\u0107,1
S. Khedira,K. Asamoah,1
G. Higua\u00edn,K. Asamoah,1
A. Barzagli,S. Sturaro,1
M. De Sciglio,K. Asamoah,1
A. Barzagli,M. De Sciglio,1
K. Asamoah,M. Mand\u017euki\u0107,1
S. Khedira,M. Mand\u017euki\u0107,1
M. Pjani\u0107,M. De Sciglio,1
K. Asamoah,S. Sturaro,1
W. Szcz\u0119sny,A. Barzagli,1
Douglas Costa,M. De Sciglio,1
M. De Sciglio,S. Khedira,1
A. Barzagli,K. Asamoah,1
K. Asamoah,W. Szcz\u0119sny,1
S. Sturaro,M. De Sciglio,1
S. Sturaro,K. Asamoah,1
W. Szcz\u0119sny,M. Benatia,1
S. Sturaro,M. Mand\u017euki\u0107,1
W. Szcz\u0119sny,M. Pjani\u0107,1
