Source,Target,Weight
P. Schwegler,M. Ostrzolek,6
M. Ostrzolek,W. Anton,5
S. San\u00e9,P. Schwegler,4
M. Harnik,P. Schwegler,4
Felipe,M. Ostrzolek,4
P. Schwegler,W. Anton,4
M. Bakalorz,M. Harnik,4
P. Schwegler,Felipe,3
J. Korb,M. Bakalorz,3
M. Ostrzolek,Jonathas,3
W. Anton,S. San\u00e9,3
W. Anton,M. Ostrzolek,3
Jonathas,W. Anton,2
M. Harnik,J. Korb,2
J. Korb,Jonathas,2
Jonathas,P. Schwegler,2
Felipe,S. San\u00e9,2
S. San\u00e9,M. Bakalorz,2
W. Anton,Felipe,2
W. Anton,P. Schwegler,2
M. Harnik,S. San\u00e9,2
M. Ostrzolek,Felipe,2
M. Ostrzolek,F. Klaus,2
M. Bakalorz,P. Schwegler,2
Jonathas,J. Korb,2
S. San\u00e9,M. Harnik,2
M. Bakalorz,Jonathas,2
F. Klaus,S. San\u00e9,2
Felipe,N. F\u00fcllkrug,1
F. Klaus,M. Ostrzolek,1
Felipe,W. Anton,1
M. Ostrzolek,P. Schwegler,1
Felipe,J. Korb,1
J. Korb,N. F\u00fcllkrug,1
S. San\u00e9,P. Tschauner,1
P. Schwegler,M. Harnik,1
P. Schwegler,J. Korb,1
W. Anton,P. Tschauner,1
F. Klaus,Jonathas,1
N. F\u00fcllkrug,P. Schwegler,1
J. Korb,S. San\u00e9,1
M. Bakalorz,W. Anton,1
W. Anton,M. Harnik,1
J. Korb,P. Schwegler,1
Jonathas,Felipe,1
M. Ostrzolek,M. Harnik,1
P. Schwegler,S. San\u00e9,1
P. Schwegler,Jonathas,1
F. Klaus,P. Schwegler,1
S. San\u00e9,W. Anton,1
W. Anton,J. Korb,1
W. Anton,F. Klaus,1
S. San\u00e9,Felipe,1
P. Tschauner,Felipe,1
Jonathas,F. Klaus,1
P. Tschauner,S. San\u00e9,1
Felipe,F. Klaus,1
Jonathas,M. Bakalorz,1
N. F\u00fcllkrug,Felipe,1
P. Schwegler,M. Bakalorz,1
W. Anton,Jonathas,1
M. Ostrzolek,N. F\u00fcllkrug,1
N. F\u00fcllkrug,W. Anton,1
S. San\u00e9,J. Korb,1
M. Harnik,M. Bakalorz,1
Felipe,M. Bakalorz,1
