Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
J. Lukaku,68,1,0,0,0,1,0
Luis Alberto,71,0,0,0,1,0,1
Lucas Leiva,84,0,0,0,1,0,1
Patric,90,1,0,0,0,0,1
Luiz Felipe,90,1,0,0,0,0,1
T. Strakosha,90,0,0,1,0,0,1
S. Luli\u0107,90,0,0,0,1,0,1
M. Parolo,90,0,0,0,1,0,1
C. Immobile,90,0,1,0,0,0,1
A. Maru\u0161i\u0107,90,0,0,0,1,0,1
\u015e. Radu,90,1,0,0,0,1,0
A. Murgia,22,0,0,0,1,0,1
F. Caicedo,19,0,1,0,0,1,0
D. Di Gennaro,6,0,0,0,1,1,0
