Source,Target,Weight
Guilherme,Luisinho,3
M. Krohn-Dehli,Guilherme,2
Luisinho,Guilherme,2
Luisinho,C. Borges,2
Juanfran,F. Valverde,1
Lucas P\u00e9rez,Guilherme,1
F. Sch\u00e4r,Juanfran,1
Adri\u00e1n L\u00f3pez,Luisinho,1
F. Sch\u00e4r,Luisinho,1
Luisinho,F. Sch\u00e4r,1
Guilherme,M. Krohn-Dehli,1
C. Borges,Guilherme,1
F. Valverde,Juanfran,1
C. Borges,M. Krohn-Dehli,1
Juanfran,M. Krohn-Dehli,1
Juanfran,Adri\u00e1n L\u00f3pez,1
Guilherme,Juanfran,1
Albentosa,Juanfran,1
Guilherme,Albentosa,1
Juanfran,Lucas P\u00e9rez,1
Albentosa,F. Sch\u00e4r,1
