Source,Target,Weight
K. Asamoah,G. Chiellini,14
G. Chiellini,K. Asamoah,14
D. Rugani,G. Chiellini,11
M. De Sciglio,D. Rugani,9
D. Rugani,M. De Sciglio,8
M. De Sciglio,S. Khedira,8
G. Chiellini,D. Rugani,8
K. Asamoah,C. Marchisio,7
M. De Sciglio,Douglas Costa,7
P. Dybala,G. Higua\u00edn,6
G. Chiellini,P. Dybala,6
C. Marchisio,M. De Sciglio,5
Douglas Costa,S. Khedira,5
M. De Sciglio,P. Dybala,5
G. Chiellini,C. Marchisio,5
S. Sturaro,K. Asamoah,5
P. Dybala,Douglas Costa,5
P. Dybala,M. De Sciglio,5
S. Khedira,D. Rugani,4
C. Marchisio,G. Chiellini,4
W. Szcz\u0119sny,M. De Sciglio,4
S. Khedira,M. De Sciglio,4
G. Higua\u00edn,M. De Sciglio,4
G. Chiellini,M. De Sciglio,4
G. Higua\u00edn,G. Chiellini,4
Douglas Costa,G. Higua\u00edn,4
S. Khedira,Douglas Costa,4
M. De Sciglio,C. Marchisio,4
K. Asamoah,S. Sturaro,3
G. Chiellini,W. Szcz\u0119sny,3
S. Khedira,P. Dybala,3
C. Marchisio,K. Asamoah,3
C. Marchisio,S. Sturaro,3
P. Dybala,G. Chiellini,3
S. Khedira,G. Chiellini,3
Douglas Costa,P. Dybala,3
P. Dybala,K. Asamoah,3
G. Chiellini,S. Khedira,2
S. Sturaro,P. Dybala,2
C. Marchisio,P. Dybala,2
M. De Sciglio,G. Higua\u00edn,2
K. Asamoah,P. Dybala,2
G. Higua\u00edn,K. Asamoah,2
Douglas Costa,M. De Sciglio,2
G. Higua\u00edn,S. Khedira,2
G. Higua\u00edn,P. Dybala,2
C. Marchisio,S. Khedira,2
C. Marchisio,G. Higua\u00edn,2
D. Rugani,C. Marchisio,2
Douglas Costa,D. Rugani,2
Douglas Costa,C. Marchisio,2
S. Khedira,S. Sturaro,2
Douglas Costa,G. Chiellini,1
C. Marchisio,Douglas Costa,1
P. Dybala,C. Marchisio,1
D. Rugani,Douglas Costa,1
M. De Sciglio,G. Chiellini,1
M. De Sciglio,S. Sturaro,1
Douglas Costa,K. Asamoah,1
W. Szcz\u0119sny,D. Rugani,1
C. Marchisio,D. Rugani,1
K. Asamoah,G. Higua\u00edn,1
S. Sturaro,M. De Sciglio,1
G. Chiellini,S. Sturaro,1
D. Rugani,G. Higua\u00edn,1
D. Rugani,S. Khedira,1
K. Asamoah,Douglas Costa,1
P. Dybala,S. Khedira,1
S. Sturaro,G. Chiellini,1
P. Dybala,S. Sturaro,1
S. Khedira,C. Marchisio,1
C. Marchisio,W. Szcz\u0119sny,1
S. Sturaro,W. Szcz\u0119sny,1
D. Rugani,K. Asamoah,1
K. Asamoah,D. Rugani,1
D. Rugani,W. Szcz\u0119sny,1
S. Sturaro,G. Higua\u00edn,1
G. Higua\u00edn,Douglas Costa,1
W. Szcz\u0119sny,C. Marchisio,1
G. Higua\u00edn,C. Marchisio,1
